"distrito";"id";"descripcion";"fecha_inst";"utm_x";"utm_y";"longitud";"latitud"
6;788;"POETA JOAN MARAGALL - PEDRO TEIXEIRA";"01/01/1978";441292.777285666;4478487.60988109;-3.69237722801351;40.4549791640827
6;989;"ORENSE - SOR ANGELA CRUZ";"06/02/1981";441127.829886178;4478971.34120258;-3.69436729985691;40.4593251541102
6;1507;"INFANTA MERCEDES - FRANCISCO GERVAS";"13/11/1997";441000.83710894;4479183.90068479;-3.69588476899775;40.4612309721088
6;362;"RAIMUNDO FERNANDEZ - ORENSE";"01/07/1969";441019.289463524;4477541.80493159;-3.69551459655306;40.4464395792711
7;103;"AV. FILIPINAS - VALLEHERMOSO - LUCIO DEL VALLE";"04/09/1962";439944.198462488;4476923.0879278;-3.70813292097493;40.4407889486284
2;858;"MENDEZ ALVARO - PL. AMANECER - REPSOL - P.P.";"01/01/1978";441934.281193393;4472281.75897703;-3.68424521877136;40.3991188742533
2;522;"MENDEZ ALVARO - TORTOSA";"01/08/1972";441313.543641555;4473047.29927108;-3.69163005430504;40.4059717422542
4;435;"DR. ESQUERDO - O'DONNELL";"24/02/1971";443252.667729743;4474714.4929398;-3.66892735510152;40.4211251594026
8;900;"NTRA. SRA. VALVERDE - ISLAS JARVI";"07/02/1979";441803.049620755;4482649.67429864;-3.68674151055616;40.492508655043
8;2234;"MARIA DE MAEZTU - TERESA CLARAMUNT";"25/04/2018";438494.994689739;4482620.67591214;-3.72577184574458;40.4920088905206
8;2274;"AV. HERRERA ORIA - GASCONES";"26/09/2017";437381.136029507;4480969.70163389;-3.73875150068239;40.477053142048
8;4579;"GLORIA FUERTES - MARIA MONTESSORI";"28/11/2019";438011.626382209;4482467.54689198;-3.73146027407795;40.490593500115
8;4578;"GLORIA FUERTES - IRENE CABA ALBA - P.P.";"28/11/2019";437884.837267184;4482336.4689274;-3.73294341730809;40.4894032325177
8;709;"LLANO CASTELLANO - MAURICIO LEGENDRE";"18/09/1976";442038.948218772;4481813.29577747;-3.68388153736155;40.484990732478
8;703;"HERRERA ORIA - NTRA. SRA. VALVERDE - LLANOS C.";"25/07/1976";441846.992216351;4482486.19129887;-3.6862080076053;40.4910390167602
8;1828;"CNO. DE SANTIAGO - VALCARLOS";"02/08/2004";442897.333960158;4483156.55786887;-3.67387516461052;40.4971508733921
8;1803;"QUINTANAVIDES - FORESTA";"01/04/2004";443325.90999274;4483262.96850824;-3.66882733717176;40.4981388432742
8;1804;"PUERTO SOMPORT - FORESTA";"01/04/2004";443112.797484193;4482999.75224962;-3.67131854089095;40.4957531022351
5;853;"MAURICIO LEGENDRE - EMT SALIDA";"01/01/1978";442071.174937472;4481283.9411654;-3.68345295243275;40.4802243399735
5;779;"MAURICIO LEGENDRE - MANUEL CALDEIRO";"01/01/1978";442006.096756572;4480852.75948876;-3.68418126909119;40.4763355350722
5;698;"MAURICIO LEGENDRE - VASCONCELOS";"15/07/1976";441833.749413592;4480259.03908298;-3.68615994614782;40.4709750016232
5;1602;"LOPEZ HOYOS 169 - P.P.";"11/11/1999";443576.829354689;4477923.2107717;-3.66539133533271;40.4500529836468
12;1978;"ESTAFETA - MEZQUITA";"17/11/2006";441221.391556201;4469453.06554964;-3.69238432506378;40.3735864616096
4;786;"JOSE ORTEGA GASSET - MONTESA";"01/01/1978";442982.58045451;4475673.35663963;-3.6721968760345;40.4297446363969
8;4629;"AV. MONASTERIO DE EL ESCORIAL - MONASTERIO CAAVEIRO";"14/07/2021";440925.97271237;4484076.3422936;-3.69722360252245;40.5052986271493
8;4630;"AV. MONASTERIO SILOS - MONASTERIO SAMOS";"31/05/2021";441094.795732453;4484126.07853603;-3.6952358278432;40.5057586723532
8;1823;"CNO. DE SANTIAGO - SAN MILLAN DE LA COGOLLA";"02/08/2004";443005.290105623;4484152.82891366;-3.67269089381851;40.5061331001096
8;1826;"CNO. DE SANTIAGO - PUENTE DE LA REINA";"02/08/2004";442895.649291333;4483707.58358553;-3.67394471830422;40.5021146164928
8;1827;"CNO. DE SANTIAGO - CASTIELLO DE JACA";"02/08/2004";442849.782441103;4483470.56521793;-3.67446461713473;40.4999763034933
13;692;"ARROYO DEL OLIVAR - PEDRO LABORDE";"03/07/1976";444933.448328965;4470993.43540601;-3.64879390172367;40.3877165983868
13;1260;"ARROYO DEL OLIVAR - PAYASO FOFO";"09/04/1991";443970.409373035;4471379.13294418;-3.66017364280102;40.3911269773436
13;484;"MARTINEZ DE LA RIVA - ARROYO DEL OLIVAR";"22/12/1971";443442.044339739;4471723.35800808;-3.66642932355051;40.394192248153
13;702;"MARTINEZ DE LA RIVA - PARR. EMILIO FRANCO";"21/07/1976";443490.18512133;4471528.29095407;-3.66584480173932;40.3924382388329
13;1099;"AV. DE LA ALBUFERA 136 - P.P.";"13/11/1984";444717.165883591;4471395.10423136;-3.65137684674198;40.3913207522115
14;1501;"ENCOMIENDA PALACIOS - PICO ARTILLEROS";"01/10/1997";445423.070791338;4472452.65715289;-3.6431505803711;40.4008943911175
13;1477;"EL BOSCO - MARUJA GARCIA ROMERO";"19/11/1996";444470.018144659;4472833.52514104;-3.65441417034356;40.4042624612774
14;1578;"ARROYO MEDIA LEGUA - ALC. GARRIDO JUARISTI";"07/05/1999";444619.13361633;4473858.74150455;-3.65274619620914;40.4135081355807
15;721;"VITAL AZA - JOSE ARCONES GIL";"07/03/1977";445886.056426013;4476086.4325139;-3.63800408998;40.4336598074039
2;602;"BATALLA SALADO - FERROCARRIL";"17/12/1973";440924.461874684;4472489.7341455;-3.6961633819642;40.400921395494
1;96;" GTA. CARLOS V - PSO. DELICIAS ";"01/01/1960";441167.263067241;4473176.85484209;-3.69336585334689;40.4071285202114
2;1604;"PSO. ESPERANZA - GARGANTILLA";"17/11/1999";440329.212836813;4472297.11185044;-3.70315941734687;40.3991437147218
1;308;"RDA. ATOCHA - FRAY LUIS LEON - VALENCIA";"07/06/1968";440653.121633063;4473045.7897561;-3.69941255447231;40.4059113280569
20;1768;"JULIAN CAMARILLO - ALBADALEJO";"14/10/2003";447636.943024179;4476621.33377937;-3.61740634678195;40.4385905918442
20;1779;"NICOLASA GOMEZ - NECTAR";"05/03/2004";447954.494775073;4476963.50427928;-3.6136903674842;40.4416930032868
14;1626;"DR. GARCIA TAPIA - RABAT";"18/05/2000";446750.190246376;4473102.74414048;-3.6275667020906;40.4068367113714
15;1151;"FUENTE CARRANTONA -  AV. DAROCA";"15/08/1987";446825.87150257;4474108.66912094;-3.6267588927487;40.4159035451569
1;26;"PL. CANOVAS CASTILLO";"01/01/1960";441110.246329036;4474080.65186044;-3.69412142166454;40.4152663429319
1;204;"PSO. PRADO - PLATERIAS - CUATRO FUENTES";"23/12/1966";441209.875165282;4473788.49102565;-3.69292019947652;40.4126414567403
1;64;"GTA. EMPERADOR CARLOS V - PSO. PRADO";"01/01/1960";441295.233497378;4473393.27945047;-3.69187774354281;40.4090872167007
3;178;"PSO. REINA CRISTINA - ANDRES TORREJON";"10/06/1966";442128.931872786;4473152.95438461;-3.68203082045193;40.4069806177258
17;4550;"EDUARDO BARREIROS-EL CASERIO";"25/03/2019";440205.038102146;4467529.57044927;-3.70417529253569;40.3561862631113
8;834;"AV. CARDENAL HERRERA ORIA - LA MASO";"01/01/1978";439444.325577354;4481625.08906895;-3.71447526031368;40.4831101088956
8;951;"AV. CARDENAL HERRERA ORIA - GINZO DE LIMIA";"25/02/1980";439875.285044306;4481886.55512317;-3.7094156895758;40.4854968073564
8;832;"AV. CARDENAL HERRERA ORIA - PEÑA DEL OSO";"01/01/1978";440611.90978191;4482307.32895232;-3.70076424876718;40.4893403122152
15;1723;"JAZMIN - DALIA";"23/07/2002";443527.924595838;4481182.29045575;-3.66625806577169;40.4794089746644
16;1837;"AV. SAN LUIS - JULIO DANVILA";"04/08/2004";443826.340604219;4480421.27532906;-3.66267016883373;40.4725736442713
15;10027;"CONDADO DE TREVIÑO - CALERUEGA";"28/12/2020";443128.315397399;4481196.6315505;-3.67097363927804;40.479510893297
8;1593;"AFUERAS VALVERDE - ALDONZA LORENZO";"30/07/1999";441534.776338465;4483213.35663113;-3.68995901250141;40.4975676634601
8;2109;"AV. CARDENAL HERRERA ORIA 76 - P.P.";"20/07/2010";441672.390120933;4482492.95837866;-3.68826880182686;40.4910877263501
8;843;"AV. CARDENAL HERRERA ORIA - ARROYOFRESNO";"01/01/1978";437166.110376431;4480943.80113432;-3.74128551716907;40.4768035812805
8;972;"NTRA. SRA. VALVERDE - FUENTE DE LA CARRA";"17/07/1980";441835.25774115;4483369.70029485;-3.6864275724619;40.498997181104
11;650;"OCA - NTRA. SRA. VALVANERA";"19/02/1975";437619.814350074;4471294.56890643;-3.73498627218391;40.3899138109202
11;1572;"VIA LUSITANA - CARRERO JUAN RAMON";"27/04/1999";438183.679579566;4470047.30841729;-3.72822210159137;40.3787199322402
8;1528;"CRA. PARDO - PALACIO ZARZUELA";"08/06/1998";436075.944314205;4482251.36867788;-3.75427758865448;40.4884993010925
8;2029;"GABRIELA  MISTRAL - BRAOJOS - P.P.";"17/09/2007";437394.934295955;4481296.64610075;-3.73862100551868;40.4799993979769
7;494;"VALLEHERMOSO - RODRIGUEZ SAN PEDRO";"24/02/1972";439872.724044227;4475902.68328835;-3.70887908299346;40.4315915388846
7;416;"GRAL. MARTINEZ CAMPOS - MODESTO LAFUENTE";"17/08/1970";440925.773506277;4476277.07578149;-3.69649968344848;40.4350396933249
7;279;"SANTA ENGRACIA - MAUDES";"09/01/1968";440364.327669528;4477430.74015104;-3.70322708525591;40.4453923359725
8;1172;"AV. ILUSTRACION - ARZOBISPO MORCILLO";"28/04/1989";440710.718381722;4481695.78076408;-3.69954121328447;40.4838383230127
6;780;"PSO. CASTELLANA - AGUSTIN FOXA";"01/01/1978";441638.476304564;4479922.36704486;-3.68843236212392;40.4679284220138
6;111;"PSO. CASTELLANA - SAN GERMAN";"30/12/1963";441468.047204284;4478611.39033371;-3.69032169649972;40.4561065945505
5;533;"PL. DUQUE PASTRANA";"08/11/1972";442541.132122567;4479934.74771616;-3.67778647056021;40.4681028769722
5;130;"AV. PIO XII - MEMORIAL 11 MARZO 2004";"14/01/1965";442816.976187588;4479833.82203624;-3.67452372425647;40.4672127269653
5;422;"PSO. HABANA - ALFONSO XIII";"09/10/1970";442263.751005176;4479068.80527144;-3.68097946053678;40.4602828541213
6;108;"PSO. CASTELLANA - ROSARIO PINO";"30/12/1963";441518.041204156;4479237.58158057;-3.68978980536156;40.4617511153836
5;1095;"PSO. CASTELLANA - JORGE MANRIQUE";"10/07/1984";441391.209067705;4477225.99448622;-3.69109999567434;40.4436209190483
5;249;"ALBERTO ALCOCER - PADRE DAMIAN";"11/10/1967";441874.791960131;4478904.03707646;-3.6855517011504;40.4587714331301
5;252;"MATEO INURRIA - ENRIQUE LARRETA";"23/10/1967";441838.020928641;4479782.58862451;-3.68606588136604;40.4666832332171
18;1613;"CNO. VASARES - ENRIQUE GARCIA ALVAREZ";"27/01/2000";447756.865927451;4470551.34106311;-3.61549402120586;40.383915758703
18;883;"AV. DEMOCRACIA - JESUS PINO - ARBOLEDA";"06/07/1978";446911.798963271;4470510.21177537;-3.6254460558525;40.3834918215874
13;1603;"AV. DE LA  ALBUFERA - COCHERON DE LA VILLA";"16/11/1999";446523.693315646;4470459.01267256;-3.63001387228666;40.3830057671468
13;1376;"AV. DE LA  ALBUFERA - TRANVIA DE ARGANDA";"30/06/1993";446308.084891897;4470563.2982126;-3.63256263506815;40.3839313735531
13;4612;"COCHERON DE LA VILLA - TRANVIA DE ARGANDA";"10/06/2021";446203.231727892;4470352.97870819;-3.6337801164311;40.3820299146247
18;2064;"AV. ENSANCHE VALLECAS - BARRANCO NOVILLO - P.P.";"29/10/2008";447728.91477607;4469429.39675976;-3.61573128252853;40.3738067571526
18;2065;"AV. ENSANCHE VALLECAS - VILLAR POZO - P.P.";"29/10/2008";447761.195821728;4469239.03685168;-3.61533544706941;40.3720938857223
18;2062;"AV. ENSANCHE VALLECAS - C.D. RAYO VALLECANO - P.P.";"29/10/2008";447833.041008709;4469781.68459062;-3.61453361879705;40.3769869354165
18;2063;"AV. ENSANCHE VALLECAS - AV. SUERTES";"29/10/2008";447764.131475333;4469559.4774602;-3.6153271271176;40.3749808227296
11;1697;"VALLE ORO - ARGÜESO";"04/12/2001";438414.710705838;4470991.14652863;-3.72559189231617;40.3872395856968
5;809;"PL. MADRE MOLAS";"01/01/1978";441915.662060563;4479381.05533167;-3.68511335125209;40.4630714801057
10;1905;"AV. SEPULVEDA - PABLO CASAL";"06/10/2005";438463.711632425;4473366.73749406;-3.7252442142664;40.4086436193312
11;2056;"PINAR SAN JOSE - PATRIMONIO HUMANIDAD";"22/08/2008";435099.757385044;4468371.06526331;-3.76437836646025;40.3633851617386
10;1492;"CJAL. FRANCISCO JOSE JIMENEZ M. - CHISPEROS";"15/07/1997";437965.125057492;4472757.22825375;-3.73106051138045;40.4031158902043
10;1491;"CJAL. FRANCISCO JOSE JIMENEZ M. - GOTARRENDURA";"15/07/1997";437511.326190436;4472617.88105829;-3.73639428429785;40.4018266568614
11;4521;"NTRA. SRA. LUZ - CAMINO INGENIEROS";"06/11/2017";436383.381362568;4470802.44311842;-3.74950406294308;40.3853870245774
16;1483;"MAR NEGRO - MAR DE KARA";"11/02/1997";445436.562763679;4480554.35386527;-3.64368728103407;40.4738798218621
9;1317;"AV. VICTORIA - FEDERICO AGUSTI";"23/03/1992";429468.294913327;4480620.8643457;-3.83205632081831;40.4732764444142
11;1332;"AV. POBLADOS - BELZUNEGUI";"13/08/1992";437289.285563869;4469506.67704172;-3.73870442113324;40.3737828480677
11;671;"AV. POBLADOS - AV. ABRANTES";"17/09/1975";437477.926124419;4469514.10624255;-3.73648322187416;40.3738639456765
8;1650;"RAMON GOMEZ SERNA - RISCOS POLANCO";"19/10/2000";438753.111896102;4481752.39483474;-3.72264233603852;40.4842062209319
8;2146;"SIERRA DE ATAPUERCA - SAN MILLAN DE LA COGOLLA";"11/02/2013";443293.678699957;4483888.33089172;-3.66926366949234;40.5037701588509
8;1831;"STO. DOMINGO DE LA CALZADA - VALCARLOS";"02/08/2004";443648.101962027;4483976.77351014;-3.66508880633351;40.5045910340881
8;1830;"STO. DOMINGO DE LA CALZADA - SIERRA DE ATAPUERCA";"02/08/2004";443497.64989272;4484113.07610533;-3.66687655221811;40.5058086700862
8;1820;"CNO. DE SANTIAGO - PALAS DEL REY";"02/08/2004";443260.263349494;4484439.67024901;-3.6697074224796;40.5087345573684
8;2003;"PALAS DEL REY - FURELOS";"07/05/2007";443628.819926195;4484106.02583594;-3.66532787194653;40.5057540815259
7;90;"PSO. CASTELLANA - EDUARDO DATO";"01/01/1960";441609.333574439;4476060.91834485;-3.68842103714585;40.4331407167512
7;268;"PSO. CASTELLANA - GARCIA PAREDES";"01/01/1968";441469.874202209;4476433.68671415;-3.69009947009883;40.4364889869782
7;1371;"PSO. CASTELLANA - LOPEZ HOYOS";"29/04/1993";441561.407067497;4476402.37534686;-3.68901744643521;40.4362133564322
1;430;"GENOVA - CAMPOAMOR";"01/12/1970";441062.700334259;4475405.55108672;-3.69480458496466;40.4271983074435
3;524;"AV. CIUDAD BARCELONA - SANCHEZ BARCAIZTEGUI";"18/08/1972";442604.341013482;4472605.57288894;-3.6763789674779;40.402082420414
9;2175;"GTA. ISAAC RABIN";"31/07/2013";438256.410731561;4480501.44926931;-3.72838058378874;40.4729005059733
8;2264;"MONASTERIO ESCORIAL - MONASTERIO BATUECAS";"22/02/2017";440295.730579415;4483977.95399487;-3.7046522538238;40.5043671972991
8;4541;"AV. SANTUARIO VALVERDE - MONASTERIO BATUECAS";"25/10/2018";440305.598775028;4484102.53885901;-3.70454753763124;40.5054902091636
4;932;"MARTINEZ IZQUIERDO - VILLAFRANCA";"28/11/1979";443549.392052978;4476270.69478051;-3.66556803344794;40.435164426356
4;1386;"AV. TOREROS -FRANCISCO ALTIMIRAS";"14/05/1994";443713.964522393;4476090.7281302;-3.66361186390006;40.4335543474574
11;128;"AV. OPORTO - SAN VICENTE PAUL";"23/11/1964";438379.297715883;4470827.86742606;-3.72599329936301;40.3857660714088
11;647;"AV. OPORTO - AV. ABRANTES";"29/01/1975";438741.968544672;4470752.19536829;-3.72171348625452;40.3851111260472
8;2187;"AV. SANTUARIO VALVERDE - MONASTERIO DE MONTESCLAROS";"15/04/2014";440480.930408146;4484090.23921782;-3.70247716507692;40.5053920069395
16;1284;"CRTA. ESTACION HORTALEZA 11 - P.P.";"26/09/1991";444690.201542808;4481092.54861954;-3.65253853682062;40.4786787673193
16;1863;"GRAN VIA DE HORTALEZA - HARO";"18/12/2004";444795.60348371;4479821.63338331;-3.65118448227634;40.4672367650187
16;1892;"TOMAS REDONDO 4 - COLEGIO JUAN ZARAGÜETA - P.P.";"01/07/2005";446691.177984875;4480281.33619085;-3.62886444060243;40.4715018115268
16;1556;"TOMAS REDONDO - TUNEL CAMINO CANILLAS";"04/01/1999";446601.279609898;4480377.80503356;-3.62993299858818;40.47236507855
16;2130;"LOPEZ DE HOYOS 329 - P.P. - CENTRO DE MAYORES";"24/11/2011";444419.018906257;4479615.17877201;-3.65560826922214;40.4653518120113
11;754;"AV. ABRANTES - FARO";"07/10/1977";438294.936127293;4470379.31443808;-3.72694370105241;40.3817190482125
8;890;"NTRA. SRA. VALVERDE - DR. JUAN BRAVO";"31/10/1978";441773.089873884;4482749.67906214;-3.68710420984659;40.493407435147
8;901;"NTRA. SRA. VALVERDE - PL. ISLAS AZORES";"07/02/1979";441725.773470513;4482915.74876102;-3.687677800309;40.4949001334623
8;1717;"NTRA. SRA. VALVERDE 96 - P.P.";"14/06/2002";441745.541707617;4483087.53426738;-3.68746033174822;40.4964490301923
9;1608;"CRA. HUMERA A  ARAVACA - GOLONDRINA";"26/11/1999";433781.179418469;4478626.23315729;-3.78097409046863;40.4556633798803
9;1257;"AV. OSA MAYOR - BATALLA GARELLANO";"20/03/1991";432737.983747135;4478589.63760558;-3.79327238453869;40.4552499457559
9;1703;"ARROYO POZUELO - AVE PARAISO - P.P.";"25/01/2002";433058.71923837;4478125.52694048;-3.78944111572083;40.4510950218492
9;2116;"CRA. HUMERA A ARAVACA - VALLE DE PAS";"29/12/2010";434074.637386441;4478001.55721992;-3.77744853802404;40.4500594638215
9;1587;"PICO OCEJON - OSA MAYOR";"07/06/1999";433189.257819059;4478997.75285488;-3.78799359596573;40.4589627434333
5;1432;"BAMBU - YUCA";"08/09/1995";442666.767708438;4480867.73007329;-3.67638889593075;40.4765162695069
5;1277;"AV. BURGOS, 30";"02/08/1991";442729.021441794;4481202.57530147;-3.67568474694144;40.4795369943007
5;1100;"AV. SAN LUIS - AV. BURGOS";"02/01/1985";442732.557431799;4481336.70836014;-3.67565514653327;40.4807455658158
6;1255;"MARQUES VIANA - FERRELUZ";"20/03/1991";440490.489083794;4479323.36859074;-3.7019168850929;40.4624509617782
17;891;"VILLALONSO - VIEJA PINTO P.P.";"06/11/1978";439752.2205833;4466781.13110057;-3.70943684894792;40.3494113137984
17;2081;"AV. REAL DE PINTO - ARROYO BUENO";"09/09/2009";440028.902063726;4466736.07179129;-3.70617483727384;40.3490253305662
11;1341;"AV. POBLADOS - CONSUELO GUZMAN";"25/09/1992";436056.185927764;4469871.86986784;-3.75326524537954;40.3769789749698
11;1338;"AV. POBLADOS - AV. CARABANCHEL BAJO";"10/09/1992";436621.219894963;4469640.94479975;-3.7465866584681;40.3749418602201
11;1339;"AV. POBLADOS - ANTONIO RODRIGUEZ - P.P.";"10/09/1992";436744.265765772;4469542.7011887;-3.74512757510632;40.3740661849094
11;1333;"AV. POBLADOS - ALISEDA";"13/08/1992";436990.378606805;4469451.24101122;-3.74221965373387;40.3732609115307
11;506;"EUGENIA MONTIJO - JOAQUIN TURINA";"06/10/1992";436213.512522463;4469503.7743675;-3.75137523611148;40.3736750649427
17;1517;"AV. EDUARDO BARREIROS - PEUGEOT";"18/02/1998";440344.931431687;4467816.59007077;-3.70255479458948;40.3587819165387
9;205;"PRINCESA - BENITO GUTIERREZ";"27/12/1966";439141.268079948;4475991.04370428;-3.71751051016306;40.4323343306498
9;120;"PRINCESA - ALTAMIRANO - HILARION ESLAVA";"02/04/1964";439174.989889842;4475931.20682567;-3.71710724108657;40.431797761518
9;11;"PRINCESA - MARQUES URQUIJO";"01/01/1960";439242.433478168;4475800.42938733;-3.71629966132665;40.4306245920407
17;769;"ALCOCER - AV. EDUARDO BARREIROS - SAN JENARO";"29/09/1989";440145.670823379;4466868.86349193;-3.70481240773284;40.3502299807668
17;686;"AV. REAL PINTO - DR. MARTIN AREVALO";"29/03/1976";440026.050297547;4466433.14247825;-3.70617995190983;40.3462961642977
17;557;"AV. REAL PINTO - SALSIPUEDES";"06/04/1973";439974.319378445;4466272.06140086;-3.70677388147583;40.3448413327259
9;1619;"GOLONDRINA - ACAMAR - AV. GALAXIA";"28/02/2000";433447.762875356;4478642.76429086;-3.78490773515631;40.4557856639183
9;1607;"GOLONDRINA - BAJA DE IGLESIA";"26/11/1999";433652.150567955;4478647.44503895;-3.78249791823999;40.4558441711692
11;320;"AV. OPORTO - CNO. VIEJO LEGANES";"16/09/1968";438234.421087909;4470882.89057663;-3.72770538878276;40.3862510178508
11;1696;"ALEJANDRO SANCHEZ - PORTALEGRE";"04/12/2001";438601.137102836;4471332.17885212;-3.72342847314282;40.3903255278406
11;742;"ALVAREZ ABELLAN -  ALEGRIA";"08/08/1977";437816.329354874;4470765.06461046;-3.73261935161834;40.3851584856934
11;528;"GUABAIRO - JUAN ALONSO";"19/09/1972";436725.820027432;4470933.65744493;-3.74548295249705;40.386595137778
12;4596;"INMACULADA CONCEPCION - MANUEL NOYA";"22/07/2020";439600.098138356;4471238.60197174;-3.7116502680084;40.3895555736262
11;291;"GRAL. RICARDOS - TOBOSO";"08/03/1968";438479.396754596;4471606.50378806;-3.72488926129644;40.3927877933593
11;288;"GRAL. RICARDOS - CASTRO DE ORO";"08/03/1968";438036.213835562;4471259.88249136;-3.73007710494228;40.389632417815
11;1841;"GRAL. RICARDOS - ALEJANDRO MORAN - GAVIOTA";"09/09/2004";437727.094322259;4470998.60031367;-3.73369342410057;40.3872556176695
11;1074;"GRAL. RICARDOS - MONS. OSCAR ROMERO - P.P.";"18/04/1983";436816.262303896;4470376.99379735;-3.74436226228284;40.3815873301472
10;1488;"CTRA. AL  Bº DE LA FORTUNA - ACCESO NISSAN";"18/06/1997";434513.568518231;4468606.68325817;-3.77130595160513;40.3654618730471
20;660;"INSTITUCION LIBRE ENSEÑANZA - CASTILLO AREVALO";"20/05/1975";446498.456638183;4475437.789005;-3.63072970474015;40.427856067148
20;1469;"EMILIO MUÑOZ - ALFONSO GOMEZ";"22/10/1996";446929.512711127;4476006.80036979;-3.62569578018975;40.4330096694858
15;1283;"ARTURO SORIA - EMILIO RUBIN";"19/09/1991";443847.034663604;4479114.69115332;-3.66231042741226;40.4608047181234
