distrito,NumeroHabitantes,unidad_indicador,valor_indicador
Puente de Vallecas,Número de Habitantes,Personas,26.017
Puente de Vallecas,Número de Habitantes,Porcentaje,"10,84"
Puente de Vallecas,Número de Habitantes,Personas,16.086
Puente de Vallecas,Número de Habitantes,Porcentaje,"6,7"
Puente de Vallecas,Número de Habitantes,Personas,42.103
Puente de Vallecas,Número de Habitantes,Porcentaje,"17,86"
Puente de Vallecas,Número de Habitantes,Personas,33.078
Puente de Vallecas,Número de Habitantes,Porcentaje,"13,78"
Puente de Vallecas,Número de Habitantes,Proporción,"0,14"
Puente de Vallecas,Número de Habitantes,Proporción,"0,18"
Puente de Vallecas,Número de Habitantes,Proporción,"0,38"
Puente de Vallecas,Número de Habitantes,Indice,46
Puente de Vallecas,Número de Habitantes,Personas,193.305
Puente de Vallecas,Número de Habitantes,Porcentaje,"80,52"
Puente de Vallecas,Número de Habitantes,Personas,91.310
Puente de Vallecas,Número de Habitantes,Porcentaje,"47,24"
Puente de Vallecas,Número de Habitantes,Personas,101.995
Puente de Vallecas,Número de Habitantes,Porcentaje,"52,76"
Puente de Vallecas,Número de Habitantes,Personas,47.560
Puente de Vallecas,Número de Habitantes,Porcentaje,"19,81"
Puente de Vallecas,Número de Habitantes,Personas,22.924
Puente de Vallecas,Número de Habitantes,Porcentaje,"48,2"
Puente de Vallecas,Número de Habitantes,Personas,24.636
Puente de Vallecas,Número de Habitantes,Porcentaje,"51,8"
Puente de Vallecas,Número de Habitantes,Proporción,"15,99"
Puente de Vallecas,Número de Habitantes,Personas,932
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,02"
Puente de Vallecas,Número de Habitantes,Personas,767
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,02"
Puente de Vallecas,Número de Habitantes,Personas,3.958
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,08"
Puente de Vallecas,Número de Habitantes,Personas,3.477
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,07"
Puente de Vallecas,Número de Habitantes,Personas,4.803
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,1"
Puente de Vallecas,Número de Habitantes,Personas,1.463
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,03"
Puente de Vallecas,Número de Habitantes,Personas,446
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,01"
Puente de Vallecas,Número de Habitantes,Personas,162
Puente de Vallecas,Número de Habitantes,Porcentaje,N/E
Puente de Vallecas,Número de Habitantes,Personas,3.641
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,08"
Puente de Vallecas,Número de Habitantes,Personas,1.571
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,03"
Puente de Vallecas,Número de Habitantes,Personas,3.360
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,07"
Puente de Vallecas,Número de Habitantes,Habitantes,35.386
Puente de Vallecas,Número de Habitantes,Habitantes,16.990
Puente de Vallecas,Número de Habitantes,Porcentaje,"48,01"
Puente de Vallecas,Número de Habitantes,Habitantes,18.396
Puente de Vallecas,Número de Habitantes,Porcentaje,"51,99"
Puente de Vallecas,Número de Habitantes,Personas,4.643
Puente de Vallecas,Número de Habitantes,Porcentaje,"13,12"
Puente de Vallecas,Número de Habitantes,Personas,6.423
Puente de Vallecas,Número de Habitantes,Porcentaje,"18,15"
Puente de Vallecas,Número de Habitantes,Personas,7.440
Puente de Vallecas,Número de Habitantes,Porcentaje,"21,03"
Puente de Vallecas,Número de Habitantes,Personas,10.258
Puente de Vallecas,Número de Habitantes,Porcentaje,"28,99"
Puente de Vallecas,Número de Habitantes,Personas,3.954
Puente de Vallecas,Número de Habitantes,Porcentaje,"11,17"
Puente de Vallecas,Número de Habitantes,Personas,2.668
Puente de Vallecas,Número de Habitantes,Porcentaje,"7,54"
Puente de Vallecas,Número de Habitantes,Personas,6.622
Puente de Vallecas,Número de Habitantes,Porcentaje,"19,41"
Puente de Vallecas,Número de Habitantes,Personas,5.142
Puente de Vallecas,Número de Habitantes,Porcentaje,"14,53"
Puente de Vallecas,Número de Habitantes,Proporción,"0,14"
Puente de Vallecas,Número de Habitantes,Proporción,"0,19"
Puente de Vallecas,Número de Habitantes,Proporción,"0,41"
Puente de Vallecas,Número de Habitantes,Indice,50
Puente de Vallecas,Número de Habitantes,Personas,29.470
Puente de Vallecas,Número de Habitantes,Porcentaje,"83,28"
Puente de Vallecas,Número de Habitantes,Personas,14.109
Puente de Vallecas,Número de Habitantes,Porcentaje,"47,88"
Puente de Vallecas,Número de Habitantes,Personas,15.361
Puente de Vallecas,Número de Habitantes,Porcentaje,"52,12"
Puente de Vallecas,Número de Habitantes,Personas,6.046
Puente de Vallecas,Número de Habitantes,Porcentaje,"17,09"
Puente de Vallecas,Número de Habitantes,Personas,2.967
Puente de Vallecas,Número de Habitantes,Porcentaje,"49,07"
Puente de Vallecas,Número de Habitantes,Personas,3.079
Puente de Vallecas,Número de Habitantes,Porcentaje,"50,93"
Puente de Vallecas,Número de Habitantes,Proporción,"13,34"
Puente de Vallecas,Número de Habitantes,Personas,295
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,05"
Puente de Vallecas,Número de Habitantes,Personas,863
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,14"
Puente de Vallecas,Número de Habitantes,Habitantes,43.815
Puente de Vallecas,Número de Habitantes,Habitantes,20.903
Puente de Vallecas,Número de Habitantes,Porcentaje,"47,71"
Puente de Vallecas,Número de Habitantes,Habitantes,22.912
Puente de Vallecas,Número de Habitantes,Porcentaje,"52,29"
Puente de Vallecas,Número de Habitantes,Personas,5.991
Puente de Vallecas,Número de Habitantes,Porcentaje,"13,67"
Puente de Vallecas,Número de Habitantes,Personas,8.518
Puente de Vallecas,Número de Habitantes,Porcentaje,"19,44"
Puente de Vallecas,Número de Habitantes,Personas,11.148
Puente de Vallecas,Número de Habitantes,Porcentaje,"25,44"
Puente de Vallecas,Número de Habitantes,Personas,12.297
Puente de Vallecas,Número de Habitantes,Porcentaje,"28,07"
Puente de Vallecas,Número de Habitantes,Personas,3.562
Puente de Vallecas,Número de Habitantes,Porcentaje,"8,13"
Puente de Vallecas,Número de Habitantes,Personas,2.299
Puente de Vallecas,Número de Habitantes,Porcentaje,"5,25"
Puente de Vallecas,Número de Habitantes,Personas,5.861
Puente de Vallecas,Número de Habitantes,Porcentaje,"14,22"
Puente de Vallecas,Número de Habitantes,Personas,6.445
Puente de Vallecas,Número de Habitantes,Porcentaje,"14,71"
Puente de Vallecas,Número de Habitantes,Proporción,"0,15"
Puente de Vallecas,Número de Habitantes,Proporción,"0,14"
Puente de Vallecas,Número de Habitantes,Proporción,"0,39"
Puente de Vallecas,Número de Habitantes,Indice,39
Puente de Vallecas,Número de Habitantes,Personas,29.917
Puente de Vallecas,Número de Habitantes,Porcentaje,"68,28"
Puente de Vallecas,Número de Habitantes,Personas,14.117
Puente de Vallecas,Número de Habitantes,Porcentaje,"47,19"
Puente de Vallecas,Número de Habitantes,Personas,15.800
Puente de Vallecas,Número de Habitantes,Porcentaje,"52,81"
Puente de Vallecas,Número de Habitantes,Personas,13.982
Puente de Vallecas,Número de Habitantes,Porcentaje,"31,91"
Puente de Vallecas,Número de Habitantes,Personas,6.840
Puente de Vallecas,Número de Habitantes,Porcentaje,"48,92"
Puente de Vallecas,Número de Habitantes,Personas,7.142
Puente de Vallecas,Número de Habitantes,Porcentaje,"51,08"
Puente de Vallecas,Número de Habitantes,Proporción,"27,29"
Puente de Vallecas,Número de Habitantes,Personas,1.188
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,08"
Puente de Vallecas,Número de Habitantes,Personas,948
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,07"
Puente de Vallecas,Número de Habitantes,Habitantes,40.616
Puente de Vallecas,Número de Habitantes,Habitantes,19.023
Puente de Vallecas,Número de Habitantes,Porcentaje,"46,84"
Puente de Vallecas,Número de Habitantes,Habitantes,21.593
Puente de Vallecas,Número de Habitantes,Porcentaje,"53,16"
Puente de Vallecas,Número de Habitantes,Personas,4.716
Puente de Vallecas,Número de Habitantes,Porcentaje,"11,61"
Puente de Vallecas,Número de Habitantes,Personas,7.857
Puente de Vallecas,Número de Habitantes,Porcentaje,"19,34"
Puente de Vallecas,Número de Habitantes,Personas,7.610
Puente de Vallecas,Número de Habitantes,Porcentaje,"18,74"
Puente de Vallecas,Número de Habitantes,Personas,13.607
Puente de Vallecas,Número de Habitantes,Porcentaje,"33,5"
Puente de Vallecas,Número de Habitantes,Personas,4.347
Puente de Vallecas,Número de Habitantes,Porcentaje,"10,7"
Puente de Vallecas,Número de Habitantes,Personas,2.479
Puente de Vallecas,Número de Habitantes,Porcentaje,"6,1"
Puente de Vallecas,Número de Habitantes,Personas,6.826
Puente de Vallecas,Número de Habitantes,Porcentaje,"16,32"
Puente de Vallecas,Número de Habitantes,Personas,5.238
Puente de Vallecas,Número de Habitantes,Porcentaje,"12,9"
Puente de Vallecas,Número de Habitantes,Proporción,"0,13"
Puente de Vallecas,Número de Habitantes,Proporción,"0,16"
Puente de Vallecas,Número de Habitantes,Proporción,"0,37"
Puente de Vallecas,Número de Habitantes,Indice,41
Puente de Vallecas,Número de Habitantes,Personas,34.556
Puente de Vallecas,Número de Habitantes,Porcentaje,"85,08"
Puente de Vallecas,Número de Habitantes,Personas,16.251
Puente de Vallecas,Número de Habitantes,Porcentaje,"47,03"
Puente de Vallecas,Número de Habitantes,Personas,18.305
Puente de Vallecas,Número de Habitantes,Porcentaje,"52,97"
Puente de Vallecas,Número de Habitantes,Personas,6.354
Puente de Vallecas,Número de Habitantes,Porcentaje,"15,64"
Puente de Vallecas,Número de Habitantes,Personas,2.954
Puente de Vallecas,Número de Habitantes,Porcentaje,"46,49"
Puente de Vallecas,Número de Habitantes,Personas,3.400
Puente de Vallecas,Número de Habitantes,Porcentaje,"53,51"
Puente de Vallecas,Número de Habitantes,Proporción,"12,37"
Puente de Vallecas,Número de Habitantes,Personas,692
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,11"
Puente de Vallecas,Número de Habitantes,Personas,631
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,1"
Puente de Vallecas,Número de Habitantes,Habitantes,43.064
Puente de Vallecas,Número de Habitantes,Habitantes,20.494
Puente de Vallecas,Número de Habitantes,Porcentaje,"47,59"
Puente de Vallecas,Número de Habitantes,Habitantes,22.570
Puente de Vallecas,Número de Habitantes,Porcentaje,"52,41"
Puente de Vallecas,Número de Habitantes,Personas,5.401
Puente de Vallecas,Número de Habitantes,Porcentaje,"12,54"
Puente de Vallecas,Número de Habitantes,Personas,7.275
Puente de Vallecas,Número de Habitantes,Porcentaje,"16,89"
Puente de Vallecas,Número de Habitantes,Personas,9.171
Puente de Vallecas,Número de Habitantes,Porcentaje,"21,3"
Puente de Vallecas,Número de Habitantes,Personas,13.364
Puente de Vallecas,Número de Habitantes,Porcentaje,"31,03"
Puente de Vallecas,Número de Habitantes,Personas,4.880
Puente de Vallecas,Número de Habitantes,Porcentaje,"11,33"
Puente de Vallecas,Número de Habitantes,Personas,2.973
Puente de Vallecas,Número de Habitantes,Porcentaje,"6,9"
Puente de Vallecas,Número de Habitantes,Personas,7.853
Puente de Vallecas,Número de Habitantes,Porcentaje,"18,3"
Puente de Vallecas,Número de Habitantes,Personas,5.975
Puente de Vallecas,Número de Habitantes,Porcentaje,"13,87"
Puente de Vallecas,Número de Habitantes,Proporción,"0,14"
Puente de Vallecas,Número de Habitantes,Proporción,"0,18"
Puente de Vallecas,Número de Habitantes,Proporción,"0,37"
Puente de Vallecas,Número de Habitantes,Indice,47
Puente de Vallecas,Número de Habitantes,Personas,37.545
Puente de Vallecas,Número de Habitantes,Porcentaje,"87,18"
Puente de Vallecas,Número de Habitantes,Personas,17.917
Puente de Vallecas,Número de Habitantes,Porcentaje,"47,72"
Puente de Vallecas,Número de Habitantes,Personas,19.628
Puente de Vallecas,Número de Habitantes,Porcentaje,"52,28"
Puente de Vallecas,Número de Habitantes,Personas,5.617
Puente de Vallecas,Número de Habitantes,Porcentaje,"13,04"
Puente de Vallecas,Número de Habitantes,Personas,2.692
Puente de Vallecas,Número de Habitantes,Porcentaje,"47,93"
Puente de Vallecas,Número de Habitantes,Personas,2.925
Puente de Vallecas,Número de Habitantes,Porcentaje,"52,07"
Puente de Vallecas,Número de Habitantes,Proporción,"9,75"
Puente de Vallecas,Número de Habitantes,Personas,392
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,07"
Puente de Vallecas,Número de Habitantes,Personas,803
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,14"
Puente de Vallecas,Número de Habitantes,Habitantes,28.849
Puente de Vallecas,Número de Habitantes,Habitantes,13.567
Puente de Vallecas,Número de Habitantes,Porcentaje,"47,03"
Puente de Vallecas,Número de Habitantes,Habitantes,15.282
Puente de Vallecas,Número de Habitantes,Porcentaje,"52,97"
Puente de Vallecas,Número de Habitantes,Personas,3.719
Puente de Vallecas,Número de Habitantes,Porcentaje,"12,89"
Puente de Vallecas,Número de Habitantes,Personas,4.619
Puente de Vallecas,Número de Habitantes,Porcentaje,"16,01"
Puente de Vallecas,Número de Habitantes,Personas,6.369
Puente de Vallecas,Número de Habitantes,Porcentaje,"22,08"
Puente de Vallecas,Número de Habitantes,Personas,8.022
Puente de Vallecas,Número de Habitantes,Porcentaje,"27,81"
Puente de Vallecas,Número de Habitantes,Personas,3.756
Puente de Vallecas,Número de Habitantes,Porcentaje,"13,02"
Puente de Vallecas,Número de Habitantes,Personas,2.364
Puente de Vallecas,Número de Habitantes,Porcentaje,"8,19"
Puente de Vallecas,Número de Habitantes,Personas,6.120
Puente de Vallecas,Número de Habitantes,Porcentaje,"21,66"
Puente de Vallecas,Número de Habitantes,Personas,3.998
Puente de Vallecas,Número de Habitantes,Porcentaje,"13,86"
Puente de Vallecas,Número de Habitantes,Proporción,"0,14"
Puente de Vallecas,Número de Habitantes,Proporción,"0,21"
Puente de Vallecas,Número de Habitantes,Proporción,"0,39"
Puente de Vallecas,Número de Habitantes,Indice,54
Puente de Vallecas,Número de Habitantes,Personas,24.373
Puente de Vallecas,Número de Habitantes,Porcentaje,"84,48"
Puente de Vallecas,Número de Habitantes,Personas,11.376
Puente de Vallecas,Número de Habitantes,Porcentaje,"46,67"
Puente de Vallecas,Número de Habitantes,Personas,12.997
Puente de Vallecas,Número de Habitantes,Porcentaje,"53,33"
Puente de Vallecas,Número de Habitantes,Personas,4.595
Puente de Vallecas,Número de Habitantes,Porcentaje,"15,93"
Puente de Vallecas,Número de Habitantes,Personas,2.184
Puente de Vallecas,Número de Habitantes,Porcentaje,"47,53"
Puente de Vallecas,Número de Habitantes,Personas,2.411
Puente de Vallecas,Número de Habitantes,Porcentaje,"52,47"
Puente de Vallecas,Número de Habitantes,Proporción,"12,51"
Puente de Vallecas,Número de Habitantes,Personas,409
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,09"
Puente de Vallecas,Número de Habitantes,Personas,594
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,13"
Puente de Vallecas,Número de Habitantes,Habitantes,48.337
Puente de Vallecas,Número de Habitantes,Habitantes,22.851
Puente de Vallecas,Número de Habitantes,Porcentaje,"47,27"
Puente de Vallecas,Número de Habitantes,Habitantes,25.486
Puente de Vallecas,Número de Habitantes,Porcentaje,"52,73"
Puente de Vallecas,Número de Habitantes,Personas,5.832
Puente de Vallecas,Número de Habitantes,Porcentaje,"12,07"
Puente de Vallecas,Número de Habitantes,Personas,8.461
Puente de Vallecas,Número de Habitantes,Porcentaje,"17,5"
Puente de Vallecas,Número de Habitantes,Personas,11.301
Puente de Vallecas,Número de Habitantes,Porcentaje,"23,38"
Puente de Vallecas,Número de Habitantes,Personas,13.922
Puente de Vallecas,Número de Habitantes,Porcentaje,"28,8"
Puente de Vallecas,Número de Habitantes,Personas,5.518
Puente de Vallecas,Número de Habitantes,Porcentaje,"11,42"
Puente de Vallecas,Número de Habitantes,Personas,3.303
Puente de Vallecas,Número de Habitantes,Porcentaje,"6,83"
Puente de Vallecas,Número de Habitantes,Personas,8.821
Puente de Vallecas,Número de Habitantes,Porcentaje,"18,59"
Puente de Vallecas,Número de Habitantes,Personas,6.280
Puente de Vallecas,Número de Habitantes,Porcentaje,"12,99"
Puente de Vallecas,Número de Habitantes,Proporción,"0,13"
Puente de Vallecas,Número de Habitantes,Proporción,"0,18"
Puente de Vallecas,Número de Habitantes,Proporción,"0,37"
Puente de Vallecas,Número de Habitantes,Indice,45
Puente de Vallecas,Número de Habitantes,Personas,37.444
Puente de Vallecas,Número de Habitantes,Porcentaje,"77,46"
Puente de Vallecas,Número de Habitantes,Personas,17.540
Puente de Vallecas,Número de Habitantes,Porcentaje,"46,84"
Puente de Vallecas,Número de Habitantes,Personas,19.904
Puente de Vallecas,Número de Habitantes,Porcentaje,"53,16"
Puente de Vallecas,Número de Habitantes,Personas,10.966
Puente de Vallecas,Número de Habitantes,Porcentaje,"22,69"
Puente de Vallecas,Número de Habitantes,Personas,5.287
Puente de Vallecas,Número de Habitantes,Porcentaje,"48,21"
Puente de Vallecas,Número de Habitantes,Personas,5.679
Puente de Vallecas,Número de Habitantes,Porcentaje,"51,79"
Puente de Vallecas,Número de Habitantes,Proporción,"18,41"
Puente de Vallecas,Número de Habitantes,Personas,982
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,09"
Puente de Vallecas,Número de Habitantes,Personas,964
Puente de Vallecas,Número de Habitantes,Porcentaje,"0,09"
Moratalaz,Número de Habitantes,Habitantes,94.203
Moratalaz,Número de Habitantes,Habitantes,42.858
Moratalaz,Número de Habitantes,Porcentaje,"45,5"
Moratalaz,Número de Habitantes,Habitantes,51.345
Moratalaz,Número de Habitantes,Porcentaje,"54,5"
Moratalaz,Número de Habitantes,Personas,9.872
Moratalaz,Número de Habitantes,Porcentaje,"10,48"
Moratalaz,Número de Habitantes,Personas,14.997
Moratalaz,Número de Habitantes,Porcentaje,"15,92"
Moratalaz,Número de Habitantes,Personas,16.330
Moratalaz,Número de Habitantes,Porcentaje,"17,33"
Moratalaz,Número de Habitantes,Personas,28.367
Moratalaz,Número de Habitantes,Porcentaje,"30,11"
Moratalaz,Número de Habitantes,Personas,14.643
Moratalaz,Número de Habitantes,Porcentaje,"15,54"
Moratalaz,Número de Habitantes,Personas,9.994
Moratalaz,Número de Habitantes,Porcentaje,"10,61"
Moratalaz,Número de Habitantes,Personas,24.637
Moratalaz,Número de Habitantes,Porcentaje,"26,05"
Moratalaz,Número de Habitantes,Personas,11.059
Moratalaz,Número de Habitantes,Porcentaje,"11,74"
Moratalaz,Número de Habitantes,Proporción,"0,12"
Moratalaz,Número de Habitantes,Proporción,"0,26"
Moratalaz,Número de Habitantes,Proporción,"0,39"
Moratalaz,Número de Habitantes,Indice,60
Moratalaz,Número de Habitantes,Personas,85.536
Moratalaz,Número de Habitantes,Porcentaje,"90,8"
Moratalaz,Número de Habitantes,Personas,39.176
Moratalaz,Número de Habitantes,Porcentaje,"45,8"
Moratalaz,Número de Habitantes,Personas,46.360
Moratalaz,Número de Habitantes,Porcentaje,"54,2"
Moratalaz,Número de Habitantes,Personas,10.077
Moratalaz,Número de Habitantes,Porcentaje,"10,7"
Moratalaz,Número de Habitantes,Personas,4.409
Moratalaz,Número de Habitantes,Porcentaje,"43,75"
Moratalaz,Número de Habitantes,Personas,5.668
Moratalaz,Número de Habitantes,Porcentaje,"56,25"
Moratalaz,Número de Habitantes,Proporción,"7,17"
Moratalaz,Número de Habitantes,Personas,441
Moratalaz,Número de Habitantes,Porcentaje,"0,04"
Moratalaz,Número de Habitantes,Personas,17
Moratalaz,Número de Habitantes,Porcentaje,N/E
Moratalaz,Número de Habitantes,Personas,568
Moratalaz,Número de Habitantes,Porcentaje,"0,06"
Moratalaz,Número de Habitantes,Personas,1.007
Moratalaz,Número de Habitantes,Porcentaje,"0,1"
Moratalaz,Número de Habitantes,Personas,1.214
Moratalaz,Número de Habitantes,Porcentaje,"0,12"
Moratalaz,Número de Habitantes,Personas,215
Moratalaz,Número de Habitantes,Porcentaje,"0,02"
Moratalaz,Número de Habitantes,Personas,84
Moratalaz,Número de Habitantes,Porcentaje,"0,01"
Moratalaz,Número de Habitantes,Personas,92
Moratalaz,Número de Habitantes,Porcentaje,"0,01"
Moratalaz,Número de Habitantes,Personas,259
Moratalaz,Número de Habitantes,Porcentaje,"0,03"
Moratalaz,Número de Habitantes,Personas,389
Moratalaz,Número de Habitantes,Porcentaje,"0,04"
Moratalaz,Número de Habitantes,Personas,815
Moratalaz,Número de Habitantes,Porcentaje,"0,08"
Moratalaz,Número de Habitantes,Habitantes,8.997
Moratalaz,Número de Habitantes,Habitantes,4.093
Moratalaz,Número de Habitantes,Porcentaje,"45,49"
Moratalaz,Número de Habitantes,Habitantes,4.904
Moratalaz,Número de Habitantes,Porcentaje,"54,51"
Moratalaz,Número de Habitantes,Personas,958
Moratalaz,Número de Habitantes,Porcentaje,"10,65"
Moratalaz,Número de Habitantes,Personas,1.494
Moratalaz,Número de Habitantes,Porcentaje,"16,61"
Moratalaz,Número de Habitantes,Personas,1.532
Moratalaz,Número de Habitantes,Porcentaje,"17,03"
Moratalaz,Número de Habitantes,Personas,2.705
Moratalaz,Número de Habitantes,Porcentaje,"30,07"
Moratalaz,Número de Habitantes,Personas,1.473
Moratalaz,Número de Habitantes,Porcentaje,"16,37"
Moratalaz,Número de Habitantes,Personas,835
Moratalaz,Número de Habitantes,Porcentaje,"9,28"
Moratalaz,Número de Habitantes,Personas,2.308
Moratalaz,Número de Habitantes,Porcentaje,"24,87"
Moratalaz,Número de Habitantes,Personas,1.105
Moratalaz,Número de Habitantes,Porcentaje,"12,28"
Moratalaz,Número de Habitantes,Proporción,"0,12"
Moratalaz,Número de Habitantes,Proporción,"0,25"
Moratalaz,Número de Habitantes,Proporción,"0,36"
Moratalaz,Número de Habitantes,Indice,58
Moratalaz,Número de Habitantes,Personas,8.173
Moratalaz,Número de Habitantes,Porcentaje,"90,84"
Moratalaz,Número de Habitantes,Personas,3.734
Moratalaz,Número de Habitantes,Porcentaje,"45,69"
Moratalaz,Número de Habitantes,Personas,4.439
Moratalaz,Número de Habitantes,Porcentaje,"54,31"
Moratalaz,Número de Habitantes,Personas,1.182
Moratalaz,Número de Habitantes,Porcentaje,"13,14"
Moratalaz,Número de Habitantes,Personas,540
Moratalaz,Número de Habitantes,Porcentaje,"45,69"
Moratalaz,Número de Habitantes,Personas,642
Moratalaz,Número de Habitantes,Porcentaje,"54,31"
Moratalaz,Número de Habitantes,Proporción,"6,45"
Moratalaz,Número de Habitantes,Personas,99
Moratalaz,Número de Habitantes,Porcentaje,"0,08"
Moratalaz,Número de Habitantes,Personas,74
Moratalaz,Número de Habitantes,Porcentaje,"0,06"
Moratalaz,Número de Habitantes,Habitantes,6.396
Moratalaz,Número de Habitantes,Habitantes,3.059
Moratalaz,Número de Habitantes,Porcentaje,"47,83"
Moratalaz,Número de Habitantes,Habitantes,3.337
Moratalaz,Número de Habitantes,Porcentaje,"52,17"
Moratalaz,Número de Habitantes,Personas,885
Moratalaz,Número de Habitantes,Porcentaje,"13,84"
Moratalaz,Número de Habitantes,Personas,1.498
Moratalaz,Número de Habitantes,Porcentaje,"23,42"
Moratalaz,Número de Habitantes,Personas,818
Moratalaz,Número de Habitantes,Porcentaje,"12,79"
Moratalaz,Número de Habitantes,Personas,2.560
Moratalaz,Número de Habitantes,Porcentaje,"40,03"
Moratalaz,Número de Habitantes,Personas,467
Moratalaz,Número de Habitantes,Porcentaje,"7,3"
Moratalaz,Número de Habitantes,Personas,168
Moratalaz,Número de Habitantes,Porcentaje,"2,63"
Moratalaz,Número de Habitantes,Personas,635
Moratalaz,Número de Habitantes,Porcentaje,"8,49"
Moratalaz,Número de Habitantes,Personas,1.072
Moratalaz,Número de Habitantes,Porcentaje,"16,76"
Moratalaz,Número de Habitantes,Proporción,"0,17"
Moratalaz,Número de Habitantes,Proporción,"0,09"
Moratalaz,Número de Habitantes,Proporción,"0,28"
Moratalaz,Número de Habitantes,Indice,35
Moratalaz,Número de Habitantes,Personas,6.122
Moratalaz,Número de Habitantes,Porcentaje,"95,72"
Moratalaz,Número de Habitantes,Personas,2.927
Moratalaz,Número de Habitantes,Porcentaje,"47,81"
Moratalaz,Número de Habitantes,Personas,3.195
Moratalaz,Número de Habitantes,Porcentaje,"52,19"
Moratalaz,Número de Habitantes,Personas,313
Moratalaz,Número de Habitantes,Porcentaje,"4,89"
Moratalaz,Número de Habitantes,Personas,147
Moratalaz,Número de Habitantes,Porcentaje,"46,96"
Moratalaz,Número de Habitantes,Personas,166
Moratalaz,Número de Habitantes,Porcentaje,"53,04"
Moratalaz,Número de Habitantes,Proporción,"2,83"
Moratalaz,Número de Habitantes,Personas,58
Moratalaz,Número de Habitantes,Porcentaje,"0,19"
Moratalaz,Número de Habitantes,Personas,43
Moratalaz,Número de Habitantes,Porcentaje,"0,14"
Moratalaz,Número de Habitantes,Habitantes,26.786
Moratalaz,Número de Habitantes,Habitantes,12.352
Moratalaz,Número de Habitantes,Porcentaje,"46,11"
Moratalaz,Número de Habitantes,Habitantes,14.434
Moratalaz,Número de Habitantes,Porcentaje,"53,89"
Moratalaz,Número de Habitantes,Personas,2.353
Moratalaz,Número de Habitantes,Porcentaje,"8,78"
Moratalaz,Número de Habitantes,Personas,4.458
Moratalaz,Número de Habitantes,Porcentaje,"16,64"
Moratalaz,Número de Habitantes,Personas,3.983
Moratalaz,Número de Habitantes,Porcentaje,"14,87"
Moratalaz,Número de Habitantes,Personas,8.445
Moratalaz,Número de Habitantes,Porcentaje,"31,53"
Moratalaz,Número de Habitantes,Personas,4.665
Moratalaz,Número de Habitantes,Porcentaje,"17,42"
Moratalaz,Número de Habitantes,Personas,2.882
Moratalaz,Número de Habitantes,Porcentaje,"10,76"
Moratalaz,Número de Habitantes,Personas,7.547
Moratalaz,Número de Habitantes,Porcentaje,"27,28"
Moratalaz,Número de Habitantes,Personas,2.676
Moratalaz,Número de Habitantes,Porcentaje,"9,99"
Moratalaz,Número de Habitantes,Proporción,"0,1"
Moratalaz,Número de Habitantes,Proporción,"0,28"
Moratalaz,Número de Habitantes,Proporción,"0,36"
Moratalaz,Número de Habitantes,Indice,60
Moratalaz,Número de Habitantes,Personas,25.384
Moratalaz,Número de Habitantes,Porcentaje,"94,77"
Moratalaz,Número de Habitantes,Personas,11.788
Moratalaz,Número de Habitantes,Porcentaje,"46,44"
Moratalaz,Número de Habitantes,Personas,13.596
Moratalaz,Número de Habitantes,Porcentaje,"53,56"
Moratalaz,Número de Habitantes,Personas,1.847
Moratalaz,Número de Habitantes,Porcentaje,"6,9"
Moratalaz,Número de Habitantes,Personas,807
Moratalaz,Número de Habitantes,Porcentaje,"43,69"
Moratalaz,Número de Habitantes,Personas,1.040
Moratalaz,Número de Habitantes,Porcentaje,"56,31"
Moratalaz,Número de Habitantes,Proporción,"4,51"
Moratalaz,Número de Habitantes,Personas,204
Moratalaz,Número de Habitantes,Porcentaje,"0,11"
Moratalaz,Número de Habitantes,Personas,254
Moratalaz,Número de Habitantes,Porcentaje,"0,14"
Moratalaz,Número de Habitantes,Habitantes,17.724
Moratalaz,Número de Habitantes,Habitantes,8.022
Moratalaz,Número de Habitantes,Porcentaje,"45,26"
Moratalaz,Número de Habitantes,Habitantes,9.702
Moratalaz,Número de Habitantes,Porcentaje,"54,74"
Moratalaz,Número de Habitantes,Personas,1.853
Moratalaz,Número de Habitantes,Porcentaje,"10,45"
Moratalaz,Número de Habitantes,Personas,2.693
Moratalaz,Número de Habitantes,Porcentaje,"15,19"
Moratalaz,Número de Habitantes,Personas,3.190
Moratalaz,Número de Habitantes,Porcentaje,18
