municipio_codigo;municipio_nombre;sexo;rango_edad;poblacion_empadronada
013;Aranjuez;Mujer;De 0 a 4 años;1554
013;Aranjuez;Mujer;De 5 a 9 años;1824
013;Aranjuez;Mujer;De 10 a 14 años;1681
013;Aranjuez;Mujer;De 15 a 19 años;1436
013;Aranjuez;Mujer;De 20 a 24 años;1471
013;Aranjuez;Mujer;De 25 a 29 años;1603
013;Aranjuez;Mujer;De 30 a 34 años;1949
013;Aranjuez;Mujer;De 35 a 39 años;2481
013;Aranjuez;Mujer;De 40 a 44 años;2649
013;Aranjuez;Mujer;De 45 a 49 años;2432
013;Aranjuez;Mujer;De 50 a 54 años;2130
013;Aranjuez;Mujer;De 55 a 59 años;1816
013;Aranjuez;Mujer;De 60 a 64 años;1465
013;Aranjuez;Mujer;De 65 a 69 años;1378
013;Aranjuez;Mujer;De 70 a 74 años;1157
013;Aranjuez;Mujer;De 75 a 79 años;920
013;Aranjuez;Mujer;De 80 a 84 años;865
013;Aranjuez;Mujer;De 85 a 89 años;637
013;Aranjuez;Mujer;De 90 a 94 años;294
013;Aranjuez;Mujer;De 95 a 99 años;75
013;Aranjuez;Mujer;De 100 y más años;9
014;Arganda del Rey;Hombre;De 0 a 4 años;1766
014;Arganda del Rey;Hombre;De 5 a 9 años;1924
014;Arganda del Rey;Hombre;De 10 a 14 años;1615
014;Arganda del Rey;Hombre;De 15 a 19 años;1328
014;Arganda del Rey;Hombre;De 20 a 24 años;1310
014;Arganda del Rey;Hombre;De 25 a 29 años;1522
014;Arganda del Rey;Hombre;De 30 a 34 años;2145
014;Arganda del Rey;Hombre;De 35 a 39 años;2849
014;Arganda del Rey;Hombre;De 40 a 44 años;2878
014;Arganda del Rey;Hombre;De 45 a 49 años;2331
014;Arganda del Rey;Hombre;De 50 a 54 años;1805
014;Arganda del Rey;Hombre;De 55 a 59 años;1599
014;Arganda del Rey;Hombre;De 60 a 64 años;1240
014;Arganda del Rey;Hombre;De 65 a 69 años;982
014;Arganda del Rey;Hombre;De 70 a 74 años;702
014;Arganda del Rey;Hombre;De 75 a 79 años;425
014;Arganda del Rey;Hombre;De 80 a 84 años;300
014;Arganda del Rey;Hombre;De 85 a 89 años;204
014;Arganda del Rey;Hombre;De 90 a 94 años;65
014;Arganda del Rey;Hombre;De 95 a 99 años;16
014;Arganda del Rey;Hombre;De 100 y más años;0
014;Arganda del Rey;Mujer;De 0 a 4 años;1578
014;Arganda del Rey;Mujer;De 5 a 9 años;1813
014;Arganda del Rey;Mujer;De 10 a 14 años;1407
014;Arganda del Rey;Mujer;De 15 a 19 años;1220
014;Arganda del Rey;Mujer;De 20 a 24 años;1260
014;Arganda del Rey;Mujer;De 25 a 29 años;1650
014;Arganda del Rey;Mujer;De 30 a 34 años;2177
014;Arganda del Rey;Mujer;De 35 a 39 años;2749
014;Arganda del Rey;Mujer;De 40 a 44 años;2684
014;Arganda del Rey;Mujer;De 45 a 49 años;2206
014;Arganda del Rey;Mujer;De 50 a 54 años;1772
014;Arganda del Rey;Mujer;De 55 a 59 años;1612
014;Arganda del Rey;Mujer;De 60 a 64 años;1247
014;Arganda del Rey;Mujer;De 65 a 69 años;1074
014;Arganda del Rey;Mujer;De 70 a 74 años;769
014;Arganda del Rey;Mujer;De 75 a 79 años;537
014;Arganda del Rey;Mujer;De 80 a 84 años;454
014;Arganda del Rey;Mujer;De 85 a 89 años;352
014;Arganda del Rey;Mujer;De 90 a 94 años;199
014;Arganda del Rey;Mujer;De 95 a 99 años;43
014;Arganda del Rey;Mujer;De 100 y más años;12
015;Arroyomolinos;Hombre;De 0 a 4 años;1498
015;Arroyomolinos;Hombre;De 5 a 9 años;1392
015;Arroyomolinos;Hombre;De 10 a 14 años;1103
015;Arroyomolinos;Hombre;De 15 a 19 años;692
015;Arroyomolinos;Hombre;De 20 a 24 años;567
015;Arroyomolinos;Hombre;De 25 a 29 años;561
015;Arroyomolinos;Hombre;De 30 a 34 años;1122
015;Arroyomolinos;Hombre;De 35 a 39 años;2020
015;Arroyomolinos;Hombre;De 40 a 44 años;1953
015;Arroyomolinos;Hombre;De 45 a 49 años;1256
015;Arroyomolinos;Hombre;De 50 a 54 años;856
015;Arroyomolinos;Hombre;De 55 a 59 años;528
015;Arroyomolinos;Hombre;De 60 a 64 años;426
015;Arroyomolinos;Hombre;De 65 a 69 años;297
015;Arroyomolinos;Hombre;De 70 a 74 años;192
015;Arroyomolinos;Hombre;De 75 a 79 años;82
015;Arroyomolinos;Hombre;De 80 a 84 años;52
015;Arroyomolinos;Hombre;De 85 a 89 años;18
015;Arroyomolinos;Hombre;De 90 a 94 años;8
015;Arroyomolinos;Hombre;De 95 a 99 años;1
015;Arroyomolinos;Hombre;De 100 y más años;0
015;Arroyomolinos;Mujer;De 0 a 4 años;1420
015;Arroyomolinos;Mujer;De 5 a 9 años;1350
015;Arroyomolinos;Mujer;De 10 a 14 años;986
015;Arroyomolinos;Mujer;De 15 a 19 años;666
015;Arroyomolinos;Mujer;De 20 a 24 años;516
015;Arroyomolinos;Mujer;De 25 a 29 años;667
015;Arroyomolinos;Mujer;De 30 a 34 años;1339
015;Arroyomolinos;Mujer;De 35 a 39 años;2075
015;Arroyomolinos;Mujer;De 40 a 44 años;1814
015;Arroyomolinos;Mujer;De 45 a 49 años;1212
015;Arroyomolinos;Mujer;De 50 a 54 años;751
015;Arroyomolinos;Mujer;De 55 a 59 años;541
015;Arroyomolinos;Mujer;De 60 a 64 años;429
015;Arroyomolinos;Mujer;De 65 a 69 años;313
015;Arroyomolinos;Mujer;De 70 a 74 años;173
015;Arroyomolinos;Mujer;De 75 a 79 años;102
015;Arroyomolinos;Mujer;De 80 a 84 años;71
015;Arroyomolinos;Mujer;De 85 a 89 años;41
015;Arroyomolinos;Mujer;De 90 a 94 años;30
015;Arroyomolinos;Mujer;De 95 a 99 años;6
015;Arroyomolinos;Mujer;De 100 y más años;2
016;Atazar (El);Hombre;De 0 a 4 años;1
016;Atazar (El);Hombre;De 5 a 9 años;1
016;Atazar (El);Hombre;De 10 a 14 años;3
016;Atazar (El);Hombre;De 15 a 19 años;1
016;Atazar (El);Hombre;De 20 a 24 años;6
016;Atazar (El);Hombre;De 25 a 29 años;0
016;Atazar (El);Hombre;De 30 a 34 años;2
016;Atazar (El);Hombre;De 35 a 39 años;4
016;Atazar (El);Hombre;De 40 a 44 años;6
016;Atazar (El);Hombre;De 45 a 49 años;6
016;Atazar (El);Hombre;De 50 a 54 años;4
016;Atazar (El);Hombre;De 55 a 59 años;4
016;Atazar (El);Hombre;De 60 a 64 años;2
016;Atazar (El);Hombre;De 65 a 69 años;4
016;Atazar (El);Hombre;De 70 a 74 años;2
016;Atazar (El);Hombre;De 75 a 79 años;3
016;Atazar (El);Hombre;De 80 a 84 años;4
016;Atazar (El);Hombre;De 85 a 89 años;1
016;Atazar (El);Hombre;De 90 a 94 años;2
016;Atazar (El);Hombre;De 95 a 99 años;0
016;Atazar (El);Hombre;De 100 y más años;0
016;Atazar (El);Mujer;De 0 a 4 años;2
016;Atazar (El);Mujer;De 5 a 9 años;0
016;Atazar (El);Mujer;De 10 a 14 años;4
016;Atazar (El);Mujer;De 15 a 19 años;2
016;Atazar (El);Mujer;De 20 a 24 años;0
016;Atazar (El);Mujer;De 25 a 29 años;3
016;Atazar (El);Mujer;De 30 a 34 años;0
016;Atazar (El);Mujer;De 35 a 39 años;2
016;Atazar (El);Mujer;De 40 a 44 años;0
016;Atazar (El);Mujer;De 45 a 49 años;8
016;Atazar (El);Mujer;De 50 a 54 años;4
016;Atazar (El);Mujer;De 55 a 59 años;3
016;Atazar (El);Mujer;De 60 a 64 años;3
016;Atazar (El);Mujer;De 65 a 69 años;0
016;Atazar (El);Mujer;De 70 a 74 años;2
016;Atazar (El);Mujer;De 75 a 79 años;3
016;Atazar (El);Mujer;De 80 a 84 años;1
016;Atazar (El);Mujer;De 85 a 89 años;2
016;Atazar (El);Mujer;De 90 a 94 años;1
016;Atazar (El);Mujer;De 95 a 99 años;1
016;Atazar (El);Mujer;De 100 y más años;0
017;Batres;Hombre;De 0 a 4 años;35
017;Batres;Hombre;De 5 a 9 años;36
017;Batres;Hombre;De 10 a 14 años;55
017;Batres;Hombre;De 15 a 19 años;46
017;Batres;Hombre;De 20 a 24 años;35
017;Batres;Hombre;De 25 a 29 años;36
017;Batres;Hombre;De 30 a 34 años;44
017;Batres;Hombre;De 35 a 39 años;52
017;Batres;Hombre;De 40 a 44 años;75
017;Batres;Hombre;De 45 a 49 años;94
017;Batres;Hombre;De 50 a 54 años;83
017;Batres;Hombre;De 55 a 59 años;58
017;Batres;Hombre;De 60 a 64 años;59
017;Batres;Hombre;De 65 a 69 años;52
017;Batres;Hombre;De 70 a 74 años;27
017;Batres;Hombre;De 75 a 79 años;17
017;Batres;Hombre;De 80 a 84 años;12
017;Batres;Hombre;De 85 a 89 años;6
017;Batres;Hombre;De 90 a 94 años;1
017;Batres;Hombre;De 95 a 99 años;0
017;Batres;Hombre;De 100 y más años;0
017;Batres;Mujer;De 0 a 4 años;20
017;Batres;Mujer;De 5 a 9 años;45
017;Batres;Mujer;De 10 a 14 años;58
017;Batres;Mujer;De 15 a 19 años;45
017;Batres;Mujer;De 20 a 24 años;39
017;Batres;Mujer;De 25 a 29 años;30
017;Batres;Mujer;De 30 a 34 años;34
017;Batres;Mujer;De 35 a 39 años;56
017;Batres;Mujer;De 40 a 44 años;86
017;Batres;Mujer;De 45 a 49 años;89
017;Batres;Mujer;De 50 a 54 años;75
017;Batres;Mujer;De 55 a 59 años;61
017;Batres;Mujer;De 60 a 64 años;48
017;Batres;Mujer;De 65 a 69 años;35
017;Batres;Mujer;De 70 a 74 años;24
017;Batres;Mujer;De 75 a 79 años;13
017;Batres;Mujer;De 80 a 84 años;15
017;Batres;Mujer;De 85 a 89 años;6
017;Batres;Mujer;De 90 a 94 años;7
017;Batres;Mujer;De 95 a 99 años;1
017;Batres;Mujer;De 100 y más años;0
018;Becerril de la Sierra;Hombre;De 0 a 4 años;158
018;Becerril de la Sierra;Hombre;De 5 a 9 años;153
018;Becerril de la Sierra;Hombre;De 10 a 14 años;184
018;Becerril de la Sierra;Hombre;De 15 a 19 años;147
018;Becerril de la Sierra;Hombre;De 20 a 24 años;145
018;Becerril de la Sierra;Hombre;De 25 a 29 años;117
018;Becerril de la Sierra;Hombre;De 30 a 34 años;149
018;Becerril de la Sierra;Hombre;De 35 a 39 años;205
018;Becerril de la Sierra;Hombre;De 40 a 44 años;266
018;Becerril de la Sierra;Hombre;De 45 a 49 años;252
018;Becerril de la Sierra;Hombre;De 50 a 54 años;235
018;Becerril de la Sierra;Hombre;De 55 a 59 años;192
018;Becerril de la Sierra;Hombre;De 60 a 64 años;142
018;Becerril de la Sierra;Hombre;De 65 a 69 años;124
018;Becerril de la Sierra;Hombre;De 70 a 74 años;91
018;Becerril de la Sierra;Hombre;De 75 a 79 años;66
018;Becerril de la Sierra;Hombre;De 80 a 84 años;43
018;Becerril de la Sierra;Hombre;De 85 a 89 años;25
018;Becerril de la Sierra;Hombre;De 90 a 94 años;14
018;Becerril de la Sierra;Hombre;De 95 a 99 años;2
018;Becerril de la Sierra;Hombre;De 100 y más años;0
018;Becerril de la Sierra;Mujer;De 0 a 4 años;121
018;Becerril de la Sierra;Mujer;De 5 a 9 años;166
018;Becerril de la Sierra;Mujer;De 10 a 14 años;206
018;Becerril de la Sierra;Mujer;De 15 a 19 años;147
018;Becerril de la Sierra;Mujer;De 20 a 24 años;108
018;Becerril de la Sierra;Mujer;De 25 a 29 años;135
018;Becerril de la Sierra;Mujer;De 30 a 34 años;145
018;Becerril de la Sierra;Mujer;De 35 a 39 años;210
018;Becerril de la Sierra;Mujer;De 40 a 44 años;281
018;Becerril de la Sierra;Mujer;De 45 a 49 años;252
018;Becerril de la Sierra;Mujer;De 50 a 54 años;224
018;Becerril de la Sierra;Mujer;De 55 a 59 años;177
018;Becerril de la Sierra;Mujer;De 60 a 64 años;127
018;Becerril de la Sierra;Mujer;De 65 a 69 años;128
018;Becerril de la Sierra;Mujer;De 70 a 74 años;100
018;Becerril de la Sierra;Mujer;De 75 a 79 años;75
018;Becerril de la Sierra;Mujer;De 80 a 84 años;61
018;Becerril de la Sierra;Mujer;De 85 a 89 años;55
018;Becerril de la Sierra;Mujer;De 90 a 94 años;22
018;Becerril de la Sierra;Mujer;De 95 a 99 años;5
018;Becerril de la Sierra;Mujer;De 100 y más años;2
019;Belmonte de Tajo;Hombre;De 0 a 4 años;44
019;Belmonte de Tajo;Hombre;De 5 a 9 años;52
019;Belmonte de Tajo;Hombre;De 10 a 14 años;42
019;Belmonte de Tajo;Hombre;De 15 a 19 años;41
019;Belmonte de Tajo;Hombre;De 20 a 24 años;39
019;Belmonte de Tajo;Hombre;De 25 a 29 años;58
019;Belmonte de Tajo;Hombre;De 30 a 34 años;71
019;Belmonte de Tajo;Hombre;De 35 a 39 años;79
019;Belmonte de Tajo;Hombre;De 40 a 44 años;67
019;Belmonte de Tajo;Hombre;De 45 a 49 años;70
019;Belmonte de Tajo;Hombre;De 50 a 54 años;54
019;Belmonte de Tajo;Hombre;De 55 a 59 años;61
019;Belmonte de Tajo;Hombre;De 60 a 64 años;50
019;Belmonte de Tajo;Hombre;De 65 a 69 años;36
019;Belmonte de Tajo;Hombre;De 70 a 74 años;34
019;Belmonte de Tajo;Hombre;De 75 a 79 años;16
019;Belmonte de Tajo;Hombre;De 80 a 84 años;19
019;Belmonte de Tajo;Hombre;De 85 a 89 años;11
019;Belmonte de Tajo;Hombre;De 90 a 94 años;10
019;Belmonte de Tajo;Hombre;De 95 a 99 años;0
019;Belmonte de Tajo;Hombre;De 100 y más años;0
019;Belmonte de Tajo;Mujer;De 0 a 4 años;29
019;Belmonte de Tajo;Mujer;De 5 a 9 años;38
019;Belmonte de Tajo;Mujer;De 10 a 14 años;38
019;Belmonte de Tajo;Mujer;De 15 a 19 años;31
019;Belmonte de Tajo;Mujer;De 20 a 24 años;31
019;Belmonte de Tajo;Mujer;De 25 a 29 años;51
019;Belmonte de Tajo;Mujer;De 30 a 34 años;63
019;Belmonte de Tajo;Mujer;De 35 a 39 años;67
019;Belmonte de Tajo;Mujer;De 40 a 44 años;64
019;Belmonte de Tajo;Mujer;De 45 a 49 años;58
019;Belmonte de Tajo;Mujer;De 50 a 54 años;57
019;Belmonte de Tajo;Mujer;De 55 a 59 años;57
019;Belmonte de Tajo;Mujer;De 60 a 64 años;43
019;Belmonte de Tajo;Mujer;De 65 a 69 años;38
019;Belmonte de Tajo;Mujer;De 70 a 74 años;27
019;Belmonte de Tajo;Mujer;De 75 a 79 años;22
019;Belmonte de Tajo;Mujer;De 80 a 84 años;25
019;Belmonte de Tajo;Mujer;De 85 a 89 años;29
019;Belmonte de Tajo;Mujer;De 90 a 94 años;5
019;Belmonte de Tajo;Mujer;De 95 a 99 años;0
019;Belmonte de Tajo;Mujer;De 100 y más años;1
021;Berrueco (El);Hombre;De 0 a 4 años;21
021;Berrueco (El);Hombre;De 5 a 9 años;16
021;Berrueco (El);Hombre;De 10 a 14 años;20
021;Berrueco (El);Hombre;De 15 a 19 años;11
021;Berrueco (El);Hombre;De 20 a 24 años;10
021;Berrueco (El);Hombre;De 25 a 29 años;12
021;Berrueco (El);Hombre;De 30 a 34 años;21
021;Berrueco (El);Hombre;De 35 a 39 años;24
021;Berrueco (El);Hombre;De 40 a 44 años;28
021;Berrueco (El);Hombre;De 45 a 49 años;23
021;Berrueco (El);Hombre;De 50 a 54 años;27
021;Berrueco (El);Hombre;De 55 a 59 años;36
021;Berrueco (El);Hombre;De 60 a 64 años;27
021;Berrueco (El);Hombre;De 65 a 69 años;28
021;Berrueco (El);Hombre;De 70 a 74 años;34
021;Berrueco (El);Hombre;De 75 a 79 años;10
021;Berrueco (El);Hombre;De 80 a 84 años;17
021;Berrueco (El);Hombre;De 85 a 89 años;11
021;Berrueco (El);Hombre;De 90 a 94 años;7
021;Berrueco (El);Hombre;De 95 a 99 años;1
021;Berrueco (El);Hombre;De 100 y más años;0
021;Berrueco (El);Mujer;De 0 a 4 años;18
021;Berrueco (El);Mujer;De 5 a 9 años;22
021;Berrueco (El);Mujer;De 10 a 14 años;19
021;Berrueco (El);Mujer;De 15 a 19 años;16
021;Berrueco (El);Mujer;De 20 a 24 años;15
021;Berrueco (El);Mujer;De 25 a 29 años;16
021;Berrueco (El);Mujer;De 30 a 34 años;24
021;Berrueco (El);Mujer;De 35 a 39 años;34
021;Berrueco (El);Mujer;De 40 a 44 años;29
021;Berrueco (El);Mujer;De 45 a 49 años;17
021;Berrueco (El);Mujer;De 50 a 54 años;19
021;Berrueco (El);Mujer;De 55 a 59 años;23
021;Berrueco (El);Mujer;De 60 a 64 años;17
021;Berrueco (El);Mujer;De 65 a 69 años;14
021;Berrueco (El);Mujer;De 70 a 74 años;11
021;Berrueco (El);Mujer;De 75 a 79 años;19
021;Berrueco (El);Mujer;De 80 a 84 años;18
021;Berrueco (El);Mujer;De 85 a 89 años;16
021;Berrueco (El);Mujer;De 90 a 94 años;10
021;Berrueco (El);Mujer;De 95 a 99 años;2
021;Berrueco (El);Mujer;De 100 y más años;0
020;Berzosa del Lozoya;Hombre;De 0 a 4 años;1
020;Berzosa del Lozoya;Hombre;De 5 a 9 años;4
020;Berzosa del Lozoya;Hombre;De 10 a 14 años;11
020;Berzosa del Lozoya;Hombre;De 15 a 19 años;13
020;Berzosa del Lozoya;Hombre;De 20 a 24 años;7
020;Berzosa del Lozoya;Hombre;De 25 a 29 años;5
020;Berzosa del Lozoya;Hombre;De 30 a 34 años;4
020;Berzosa del Lozoya;Hombre;De 35 a 39 años;10
020;Berzosa del Lozoya;Hombre;De 40 a 44 años;7
020;Berzosa del Lozoya;Hombre;De 45 a 49 años;10
020;Berzosa del Lozoya;Hombre;De 50 a 54 años;12
020;Berzosa del Lozoya;Hombre;De 55 a 59 años;10
020;Berzosa del Lozoya;Hombre;De 60 a 64 años;10
020;Berzosa del Lozoya;Hombre;De 65 a 69 años;4
020;Berzosa del Lozoya;Hombre;De 70 a 74 años;5
020;Berzosa del Lozoya;Hombre;De 75 a 79 años;3
020;Berzosa del Lozoya;Hombre;De 80 a 84 años;2
020;Berzosa del Lozoya;Hombre;De 85 a 89 años;1
020;Berzosa del Lozoya;Hombre;De 90 a 94 años;1
020;Berzosa del Lozoya;Hombre;De 95 a 99 años;0
020;Berzosa del Lozoya;Hombre;De 100 y más años;0
020;Berzosa del Lozoya;Mujer;De 0 a 4 años;2
020;Berzosa del Lozoya;Mujer;De 5 a 9 años;1
020;Berzosa del Lozoya;Mujer;De 10 a 14 años;9
020;Berzosa del Lozoya;Mujer;De 15 a 19 años;6
020;Berzosa del Lozoya;Mujer;De 20 a 24 años;2
020;Berzosa del Lozoya;Mujer;De 25 a 29 años;3
020;Berzosa del Lozoya;Mujer;De 30 a 34 años;4
020;Berzosa del Lozoya;Mujer;De 35 a 39 años;5
020;Berzosa del Lozoya;Mujer;De 40 a 44 años;4
020;Berzosa del Lozoya;Mujer;De 45 a 49 años;6
020;Berzosa del Lozoya;Mujer;De 50 a 54 años;7
020;Berzosa del Lozoya;Mujer;De 55 a 59 años;6
020;Berzosa del Lozoya;Mujer;De 60 a 64 años;9
020;Berzosa del Lozoya;Mujer;De 65 a 69 años;4
020;Berzosa del Lozoya;Mujer;De 70 a 74 años;4
020;Berzosa del Lozoya;Mujer;De 75 a 79 años;0
020;Berzosa del Lozoya;Mujer;De 80 a 84 años;1
020;Berzosa del Lozoya;Mujer;De 85 a 89 años;4
020;Berzosa del Lozoya;Mujer;De 90 a 94 años;4
020;Berzosa del Lozoya;Mujer;De 95 a 99 años;1
020;Berzosa del Lozoya;Mujer;De 100 y más años;1
022;Boadilla del Monte;Hombre;De 0 a 4 años;1540
022;Boadilla del Monte;Hombre;De 5 a 9 años;2201
022;Boadilla del Monte;Hombre;De 10 a 14 años;2522
022;Boadilla del Monte;Hombre;De 15 a 19 años;1673
022;Boadilla del Monte;Hombre;De 20 a 24 años;1233
022;Boadilla del Monte;Hombre;De 25 a 29 años;941
022;Boadilla del Monte;Hombre;De 30 a 34 años;1073
022;Boadilla del Monte;Hombre;De 35 a 39 años;1619
022;Boadilla del Monte;Hombre;De 40 a 44 años;2568
022;Boadilla del Monte;Hombre;De 45 a 49 años;2909
022;Boadilla del Monte;Hombre;De 50 a 54 años;2071
022;Boadilla del Monte;Hombre;De 55 a 59 años;1407
022;Boadilla del Monte;Hombre;De 60 a 64 años;895
022;Boadilla del Monte;Hombre;De 65 a 69 años;827
022;Boadilla del Monte;Hombre;De 70 a 74 años;697
022;Boadilla del Monte;Hombre;De 75 a 79 años;438
022;Boadilla del Monte;Hombre;De 80 a 84 años;317
022;Boadilla del Monte;Hombre;De 85 a 89 años;155
022;Boadilla del Monte;Hombre;De 90 a 94 años;59
022;Boadilla del Monte;Hombre;De 95 a 99 años;18
022;Boadilla del Monte;Hombre;De 100 y más años;0
022;Boadilla del Monte;Mujer;De 0 a 4 años;1445
022;Boadilla del Monte;Mujer;De 5 a 9 años;2156
022;Boadilla del Monte;Mujer;De 10 a 14 años;2386
022;Boadilla del Monte;Mujer;De 15 a 19 años;1601
022;Boadilla del Monte;Mujer;De 20 a 24 años;1173
022;Boadilla del Monte;Mujer;De 25 a 29 años;987
022;Boadilla del Monte;Mujer;De 30 a 34 años;1255
022;Boadilla del Monte;Mujer;De 35 a 39 años;1939
022;Boadilla del Monte;Mujer;De 40 a 44 años;2993
022;Boadilla del Monte;Mujer;De 45 a 49 años;3023
022;Boadilla del Monte;Mujer;De 50 a 54 años;1975
022;Boadilla del Monte;Mujer;De 55 a 59 años;1366
022;Boadilla del Monte;Mujer;De 60 a 64 años;964
022;Boadilla del Monte;Mujer;De 65 a 69 años;964
022;Boadilla del Monte;Mujer;De 70 a 74 años;770
022;Boadilla del Monte;Mujer;De 75 a 79 años;472
022;Boadilla del Monte;Mujer;De 80 a 84 años;372
022;Boadilla del Monte;Mujer;De 85 a 89 años;247
022;Boadilla del Monte;Mujer;De 90 a 94 años;167
022;Boadilla del Monte;Mujer;De 95 a 99 años;34
022;Boadilla del Monte;Mujer;De 100 y más años;11
023;Boalo (El);Hombre;De 0 a 4 años;229
023;Boalo (El);Hombre;De 5 a 9 años;299
023;Boalo (El);Hombre;De 10 a 14 años;281
023;Boalo (El);Hombre;De 15 a 19 años;187
023;Boalo (El);Hombre;De 20 a 24 años;128
023;Boalo (El);Hombre;De 25 a 29 años;151
023;Boalo (El);Hombre;De 30 a 34 años;178
023;Boalo (El);Hombre;De 35 a 39 años;312
023;Boalo (El);Hombre;De 40 a 44 años;445
023;Boalo (El);Hombre;De 45 a 49 años;425
023;Boalo (El);Hombre;De 50 a 54 años;300
023;Boalo (El);Hombre;De 55 a 59 años;216
023;Boalo (El);Hombre;De 60 a 64 años;172
023;Boalo (El);Hombre;De 65 a 69 años;151
023;Boalo (El);Hombre;De 70 a 74 años;110
023;Boalo (El);Hombre;De 75 a 79 años;58
023;Boalo (El);Hombre;De 80 a 84 años;35
023;Boalo (El);Hombre;De 85 a 89 años;28
023;Boalo (El);Hombre;De 90 a 94 años;13
023;Boalo (El);Hombre;De 95 a 99 años;6
023;Boalo (El);Hombre;De 100 y más años;0
023;Boalo (El);Mujer;De 0 a 4 años;239
023;Boalo (El);Mujer;De 5 a 9 años;282
023;Boalo (El);Mujer;De 10 a 14 años;260
023;Boalo (El);Mujer;De 15 a 19 años;152
023;Boalo (El);Mujer;De 20 a 24 años;133
023;Boalo (El);Mujer;De 25 a 29 años;159
023;Boalo (El);Mujer;De 30 a 34 años;179
023;Boalo (El);Mujer;De 35 a 39 años;343
023;Boalo (El);Mujer;De 40 a 44 años;456
023;Boalo (El);Mujer;De 45 a 49 años;382
023;Boalo (El);Mujer;De 50 a 54 años;279
023;Boalo (El);Mujer;De 55 a 59 años;190
023;Boalo (El);Mujer;De 60 a 64 años;139
023;Boalo (El);Mujer;De 65 a 69 años;126
023;Boalo (El);Mujer;De 70 a 74 años;114
023;Boalo (El);Mujer;De 75 a 79 años;62
023;Boalo (El);Mujer;De 80 a 84 años;62
023;Boalo (El);Mujer;De 85 a 89 años;48
023;Boalo (El);Mujer;De 90 a 94 años;18
023;Boalo (El);Mujer;De 95 a 99 años;9
023;Boalo (El);Mujer;De 100 y más años;2
024;Braojos;Hombre;De 0 a 4 años;5
024;Braojos;Hombre;De 5 a 9 años;6
024;Braojos;Hombre;De 10 a 14 años;3
024;Braojos;Hombre;De 15 a 19 años;9
024;Braojos;Hombre;De 20 a 24 años;10
024;Braojos;Hombre;De 25 a 29 años;7
024;Braojos;Hombre;De 30 a 34 años;6
024;Braojos;Hombre;De 35 a 39 años;13
024;Braojos;Hombre;De 40 a 44 años;5
024;Braojos;Hombre;De 45 a 49 años;12
024;Braojos;Hombre;De 50 a 54 años;12
024;Braojos;Hombre;De 55 a 59 años;10
024;Braojos;Hombre;De 60 a 64 años;6
024;Braojos;Hombre;De 65 a 69 años;4
024;Braojos;Hombre;De 70 a 74 años;5
024;Braojos;Hombre;De 75 a 79 años;3
024;Braojos;Hombre;De 80 a 84 años;5
024;Braojos;Hombre;De 85 a 89 años;1
024;Braojos;Hombre;De 90 a 94 años;0
024;Braojos;Hombre;De 95 a 99 años;0
024;Braojos;Hombre;De 100 y más años;0
024;Braojos;Mujer;De 0 a 4 años;1
024;Braojos;Mujer;De 5 a 9 años;3
024;Braojos;Mujer;De 10 a 14 años;5
024;Braojos;Mujer;De 15 a 19 años;9
024;Braojos;Mujer;De 20 a 24 años;7
024;Braojos;Mujer;De 25 a 29 años;4
024;Braojos;Mujer;De 30 a 34 años;6
024;Braojos;Mujer;De 35 a 39 años;5
024;Braojos;Mujer;De 40 a 44 años;6
024;Braojos;Mujer;De 45 a 49 años;9
024;Braojos;Mujer;De 50 a 54 años;11
024;Braojos;Mujer;De 55 a 59 años;2
024;Braojos;Mujer;De 60 a 64 años;5
024;Braojos;Mujer;De 65 a 69 años;4
024;Braojos;Mujer;De 70 a 74 años;2
024;Braojos;Mujer;De 75 a 79 años;2
024;Braojos;Mujer;De 80 a 84 años;1
024;Braojos;Mujer;De 85 a 89 años;4
024;Braojos;Mujer;De 90 a 94 años;0
024;Braojos;Mujer;De 95 a 99 años;0
024;Braojos;Mujer;De 100 y más años;0
025;Brea de Tajo;Hombre;De 0 a 4 años;10
025;Brea de Tajo;Hombre;De 5 a 9 años;13
025;Brea de Tajo;Hombre;De 10 a 14 años;14
025;Brea de Tajo;Hombre;De 15 a 19 años;28
025;Brea de Tajo;Hombre;De 20 a 24 años;26
025;Brea de Tajo;Hombre;De 25 a 29 años;13
025;Brea de Tajo;Hombre;De 30 a 34 años;16
025;Brea de Tajo;Hombre;De 35 a 39 años;12
025;Brea de Tajo;Hombre;De 40 a 44 años;26
025;Brea de Tajo;Hombre;De 45 a 49 años;21
025;Brea de Tajo;Hombre;De 50 a 54 años;20
025;Brea de Tajo;Hombre;De 55 a 59 años;17
025;Brea de Tajo;Hombre;De 60 a 64 años;18
025;Brea de Tajo;Hombre;De 65 a 69 años;17
025;Brea de Tajo;Hombre;De 70 a 74 años;17
025;Brea de Tajo;Hombre;De 75 a 79 años;7
025;Brea de Tajo;Hombre;De 80 a 84 años;22
025;Brea de Tajo;Hombre;De 85 a 89 años;6
025;Brea de Tajo;Hombre;De 90 a 94 años;5
025;Brea de Tajo;Hombre;De 95 a 99 años;0
025;Brea de Tajo;Hombre;De 100 y más años;0
