Identifier,Description,District Code,District Name,Neighborhood code,Neighborhood Name,Operative Status,Address
528466,SITUADO_APARCABICICLETAS - CALLE DE DIEGO OLIVERA VICTORIO 2,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,CALLE DIEGO OLIVERA VICTORIO 2
528467,SITUADOS_APARCABICICLETAS - CALLE DE LA CORTE DE FARAON 35,17,VILLAVERDE,175,LOS ANGELES,OPERATIVO,CALLE LA CORTE DE FARAON 35
528468,SITUADO_APARCABICICLETAS - CALLE DE LA PEÑA VEIGA 6,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE PEÑA VEIGA 6
528470,SITUADO_APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL DE VILCALVARO,19,VICALVARO,191,CASCO H.VICALVARO,OPERATIVO,PASEO POLIDEPORTIVO 3
528471,SITUADO_APARCABICICLETAS - COLEGIO SAGRADO CORAZON,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE SAN JAIME 46
528472,SITUADO_APARCABICICLETAS - CENTRO CULTURAL FRANCISCO FATOU,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE MANUEL VELEZ 10
528473,SITUADO_APARCABICICLETAS - CEIP LICEO VERSALLES,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE PUERTO DE SOMOSIERRA 9
528474,SITUADO_APARCABICICLETAS - CALLE DEL CONGOSTO 35,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE CONGOSTO 35
528475,SITUADO_APARCABICICLETAS - CALLE DE LA REVOLTOSA 19,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE LA REVOLTOSA 28
528476,SITUADO_APARCABICICLETAS -,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE FUENTIDUEÑA 19
528478,SITUADO_APARCABICICLETAS - CALLE DE LA HUELGA 6,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE HUELGA 6
528479,SITUADO_APARCABICICLETAS - INSTALACION DEPORTIVA MUNICIPAL MAR ABIERTO,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CAMINO SUERTE 46
528480,SITUADO_APARCABICICLETAS - CALLE DEL MERCURIO 20,19,VICALVARO,191,CASCO H.VICALVARO,OPERATIVO,CALLE MERCURIO 20
528481,SITUADO_APARCABICICLETAS - CALLE DEL MONTE AYA 12,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE MONTE AYA 12
528482,SITUADO_APARCABICICLETAS - CENTRO JUVENIL EL SITIO DE MI RECREO,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,CALLE REAL DE ARGANDA 39
528483,SITUADO_APARCABICICLETAS,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE MONTES DE BARBANZA 25
528484,SITUADO_APARCABICICLETAS -,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,CALLE REAL DE ARGANDA 39
528485,SITUADO_APARCABICICLETAS - CALLE DE PUENTELARRA 28,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,CALLE PUENTELARRA 25
528486,SITUADO_APARCABICICLETAS- ESTACION METRO LA GAVIA,18,VILLA DE VALLECAS,183,ENSANCHE DE VALLECAS,OPERATIVO,CALLE ALTO DE LA SARTENILLA 2
528488,SITUADO_APARCABICICLETAS - CALLE DE LA SIERRA DE PALOMERAS 12B,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE SIERRA DE PALOMERAS 12B
528489,SITUADO_APARCABICICLETAS - CALLE DE LA SIERRA GADOR 42,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE SIERRA GADOR 42
528491,SITUADO_APARCABICICLETAS - COLEGIO PUBLICO PIO BAROJA,14,MORATALAZ,146,VINATEROS,OPERATIVO,CALLE LUIS DE HOYOS SAINZ 86
528493,SITUADO_APARCABICICLETAS - CALLE DE LA HACIENDA DE PAVONES 340,14,MORATALAZ,141,PAVONES,OPERATIVO,CALLE HACIENDA DE PAVONES 342
528494,SITUADO_APARCABICICLETAS - OFICINA DE ATENCION A LA CIUDADANIA VILLA DE VALLECAS,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,PASEO FEDERICO GARCIA LORCA 12
528495,SITUADO_APARCABICICLETAS -,19,VICALVARO,191,CASCO H.VICALVARO,OPERATIVO,PLAZA DON ANTONIO DE ANDRES 17
528496,SITUADO_APARCABICICLETAS - CALLE DE ENRIQUE GARCIA ALVAREZ 11,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,CALLE ENRIQUE GARCIA ALVAREZ 11
528497,SITUADO_APARCABICICLETAS -,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,CALLE ENRIQUE GARCIA ALVAREZ 18
528499,SITUADO_APARCABICICLETAS - BULEVAR DE INDALECIO PRIETO 7,19,VICALVARO,192,VALDEBERNARDO,OPERATIVO,BULEVAR INDALECIO PRIETO 7
528501,SITUADO_APARCABICICLETAS - Centro Cultural Zazuar,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,CALLE ZAZUAR 4A
528502,SITUADO_APARCABICICLETAS - CALLE DE MINERVA 161,19,VICALVARO,193,VALDERRIVAS,OPERATIVO,CALLE MINERVA 161
528503,SITUADO_APARCABICICLETAS - CALLE DE ROMEO Y JULIETA 13,13,PUENTE DE VALLECAS,133,PALOMERAS BAJAS,OPERATIVO,CALLE ROMEO Y JULIETA 13
528504,SITUADO_APARCABICICLETAS - CALLE DE BENJAMIN PALENCIA 2,13,PUENTE DE VALLECAS,136,NUMANCIA,OPERATIVO,CALLE BENJAMIN PALENCIA 2
528505,SITUADO_APARCABICICLETAS -,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,CALLE CERRO DE ALMODOVAR 5
528507,SITUADO_APARCABICICLETAS - COLEGIO PUBLICO CIUDAD DE VALENCIA,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,CALLE CERRO DE ALMODOVAR 3
528508,SITUADO_APARCABICICLETAS - BIBLIOTECA PUBLICA MIGUEL HERNANDEZ,13,PUENTE DE VALLECAS,134,PALOMERAS SURESTE,OPERATIVO,CALLE EXTREMEÑOS 5
528510,SITUADO_APARCABICICLETAS - COLEGIO ZAZUAR,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,CALLE ZAZUAR 17
528514,SITUADO_APARCABICICLETAS - POLIDEPORTIVO PALOMERAS,13,PUENTE DE VALLECAS,134,PALOMERAS SURESTE,OPERATIVO,CALLE TRANVIA DE ARGANDA 4
528515,SITUADO_APARCABICICLETAS - IES ARCIPRESTE DE HITA,13,PUENTE DE VALLECAS,131,ENTREVIAS,OPERATIVO,RONDA SUR 6
528516,SITUADO_APARCABICICLETAS - CALLE DE NOVECENTO 4,13,PUENTE DE VALLECAS,133,PALOMERAS BAJAS,OPERATIVO,CALLE VIRIDIANA 13.0
528517,SITUADO_APARCABICICLETAS - CALLE DE TRISTANA 10,13,PUENTE DE VALLECAS,133,PALOMERAS BAJAS,OPERATIVO,CALLE TRISTANA 10
528524,SITUADOS_APARCABICICLETAS - CALLE DE LA CANCION DEL OLVIDO 13,17,VILLAVERDE,175,LOS ANGELES,OPERATIVO,CALLE LA CANCION DEL OLVIDO 13
528525,SITUADOS_APARCABICICLETAS - IES CELESTINO MUTIS,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,CALLE JUAN PEÑALVER 8
528529,SITUADOS_APARCABICICLETAS - METRO VILLAVERDE ALTO,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,CALLE VALLE DE TOBALINA 52
528532,SITUADOS_APARCABICICLETAS - METRO VILLAVERDE ALTO,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,CALLE DOMINGO PARRAGA 15
528533,SITUADOS_APARCABICICLETAS - I.E.S. CIUDAD DE LOS ANGELES,17,VILLAVERDE,175,LOS ANGELES,OPERATIVO,CALLE ANOETA 14
528534,SITUADOS_APARCABICICLETAS - CALLE DE LA RESINA 27,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,CALLE RESINA 27
528536,SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO MESETA DE ORCASITAS,12,USERA,121,ORCASITAS,OPERATIVO,AVENIDA POBLADOS 165
528537,SITUADOS_APARCABICICLETAS - METRO ALMENDRALES,12,USERA,124,ALMENDRALES,OPERATIVO,AVENIDA CORDOBA 21
528538,SITUADOS_APARCABICICLETAS - C.D.C. MOSCARDO,12,USERA,125,MOSCARDO,OPERATIVO,CALLE ANDRES ARTEAGA 3
528539,SITUADOS_APARCABICICLETAS - CALLE DE SAN MAXIMO 4,12,USERA,123,SAN FERMIN,OPERATIVO,CALLE SAN MAXIMO 4
528540,SITUADOS_APARCABICICLETAS - CAMINO DE PERALES 90,12,USERA,123,SAN FERMIN,OPERATIVO,CAMINO PERALES 90
528541,SITUADOS_APARCABICICLETAS - CALLE DE VILLABONA 4,12,USERA,121,ORCASITAS,OPERATIVO,CALLE VILLABONA 4
528542,SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO PUERTO RICO,12,USERA,121,ORCASITAS,OPERATIVO,CALLE GAINZA 22
528543,SITUADOS_APARCABICICLETAS - POLIDEPORTIVO MUNICIPAL SAN FERMÍN,12,USERA,123,SAN FERMIN,OPERATIVO,CALLE ESTAFETA 2
528544,SITUADOS_APARCABICICLETAS - CENTRO SOCIO CULTURAL SAN FERMIN,12,USERA,123,SAN FERMIN,OPERATIVO,AVENIDA SAN FERMIN 5
528546,SITUADOS_APARCABICICLETAS - PLAZA DE FERNANDEZ LADREDA 1,12,USERA,125,MOSCARDO,OPERATIVO,PLAZA FERNANDEZ LADREDA 1
528547,SITUADOS_APARCABICICLETAS - METRO USERA,12,USERA,125,MOSCARDO,OPERATIVO,CALLE AMPARO USERA 47
528549,SITUADO_APARCABICICLETAS -,19,VICALVARO,191,CASCO H.VICALVARO,OPERATIVO,CALLE SEPIOLITA 6
528550,SITUADO_APARCABICICLETAS - AUTOVIA M-30 1000EX,13,PUENTE DE VALLECAS,136,NUMANCIA,OPERATIVO,AUTOVIA M-30 1000EX
528551,SITUADO_APARCABICICLETAS - CALLE DE GERARDO DIEGO 15,13,PUENTE DE VALLECAS,134,PALOMERAS SURESTE,OPERATIVO,CALLE GERARDO DIEGO 15
528552,SITUADO_APARCABICICLETAS - Estación cercanías Vallecas,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,CALLE JESUS DEL PINO 32
528554,SITUADO_APARCABICICLETAS - Estación de metro de Valdecarros,18,VILLA DE VALLECAS,183,ENSANCHE DE VALLECAS,OPERATIVO,AVENIDA ENSANCHE DE VALLECAS 120.0
528558,SITUADO_APARCABICICLETAS - Pabellón Municipal de Deportes Cerro Almodovar,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,CALLE CERRO DE ALMODOVAR 9
528559,SITUADO_APARCABICICLETAS - PABELLON MUNICIPAL DE DEPORTES CERRO ALMODOVAR,18,VILLA DE VALLECAS,182,SANTA EUGENIA,OPERATIVO,CALLE CERRO DE ALMODOVAR 9
528575,SITUADO_APARCABICICLETAS - Estación de metro Las Suertes,18,VILLA DE VALLECAS,183,ENSANCHE DE VALLECAS,OPERATIVO,CALLE CAÑADA DEL SANTISIMO 45
528576,SITUADO_APARCABICICLETAS - CALLE DE GUILLERMO PINGARRON 2,13,PUENTE DE VALLECAS,135,PORTAZGO,OPERATIVO,CALLE GUILLERMO PINGARRON 2
528578,SITUADO_APARCABICICLETAS - IES NUMANCIA,13,PUENTE DE VALLECAS,136,NUMANCIA,OPERATIVO,CALLE MARISMAS 6
528580,SITUADO_APARCABICICLETAS- IAM INFORMATICA DEL AYUNTAMIENTO DE MADRID,13,PUENTE DE VALLECAS,131,ENTREVIAS,OPERATIVO,AVENIDA ENTREVIAS 24
528581,SITUADO_APARCABICICLETAS - COLEGIO PUBLICO FONTARRON,14,MORATALAZ,141,PAVONES,OPERATIVO,CALLE ARROYO FONTARRON 24
528583,SITUADO_APARCABICICLETAS - COLEGIO GREDOS SAN DIEGO MORATALAZ,14,MORATALAZ,141,PAVONES,OPERATIVO,CALLE LUIS DE HOYOS SAINZ 170
528587,SITUADO_APARCABICICLETAS -,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,CALLE LITUANIA 7
528588,SITUADO_APARCABICICLETAS - CALLE DE LA HACIENDA DE PAVONES 223,14,MORATALAZ,141,PAVONES,OPERATIVO,CALLE HACIENDA DE PAVONES 223
528589,SITUADO_APARCABICICLETAS - CALLE DE VALDEBERNARDO 2,14,MORATALAZ,141,PAVONES,OPERATIVO,CALLE VALDEBERNARDO 2
528596,SITUADO_APARCABICICLETAS - CALLE DEL CAMINO DE LOS VINATEROS 119,14,MORATALAZ,146,VINATEROS,OPERATIVO,CALLE CAMINO DE LOS VINATEROS 119
528597,SITUADO_APARCABICICLETAS - Colegio Público Francisco de Luis,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,CALLE CORREGIDOR RODRIGO RODRIGUEZ 5
528598,SITUADO_APARCABICICLETAS - CALLE DEL CAMINO DE LOS VINATEROS 1,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,CALLE CAMINO DE LOS VINATEROS 1
528599,SITUADO_APARCABICICLETAS - Junta Municipal,14,MORATALAZ,141,PAVONES,OPERATIVO,CALLE FUENTE CARRANTONA 8
528600,SITUADO_APARCABICICLETAS - CALLE DE MOLINA DE SEGURA 6,14,MORATALAZ,143,MARROQUINA,OPERATIVO,CALLE MOLINA DE SEGURA 6
528601,SITUADO_APARCABICICLETAS - AVENIDA DEL DOCTOR GARCIA TAPIA 47,14,MORATALAZ,143,MARROQUINA,OPERATIVO,AVENIDA DOCTOR GARCIA TAPIA 114
528605,SITUADO_APARCABICICLETAS - Colegio Público Manuel Sáinz de Vicuña,14,MORATALAZ,143,MARROQUINA,OPERATIVO,CALLE CAMINO DE LOS VINATEROS 104
528606,SITUADO_APARCABICICLETAS - CALLE DE LA HACIENDA DE PAVONES 107,14,MORATALAZ,146,VINATEROS,OPERATIVO,CALLE HACIENDA DE PAVONES 105
528607,SITUADO_APARCABICICLETAS - IES MORATALAZ,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,CALLE CORREGIDOR DIEGO DE VALDERRABANO 35
528609,SITUADO_APARCABICICLETAS - CALLE DE MARIO CABRE 2,14,MORATALAZ,143,MARROQUINA,OPERATIVO,CALLE MARIO CABRE 2
528610,SITUADO_APARCABICICLETAS -,14,MORATALAZ,145,FONTARRON,OPERATIVO,PLAZA ENCUENTRO 4
528611,SITUADO_APARCABICICLETAS - CALLE DE LA FUENTE CARRANTONA 61,14,MORATALAZ,142,HORCAJO,OPERATIVO,CALLE FUENTE CARRANTONA 61
528612,SITUADO_APARCABICICLETAS - CALLE DE LA FUENTE CARRANTONA 61,14,MORATALAZ,142,HORCAJO,OPERATIVO,CALLE FUENTE CARRANTONA 61
528614,SITUADO_APARCABICICLETAS - CALLE DE BRUJAS 32,14,MORATALAZ,141,PAVONES,OPERATIVO,CALLE BRUJAS 34
528616,SITUADO_APARCABICICLETAS - Centro Sociocultural Moratalaz,14,MORATALAZ,141,PAVONES,OPERATIVO,CALLE FUENTE CARRANTONA 10C
528618,SITUADO_APARCABICICLETAS - Colegio Público Real Armada,14,MORATALAZ,145,FONTARRON,OPERATIVO,CALLE CORREGIDOR JUAN FRANCISCO DE LUJAN 108
528619,SITUADO_APARCABICICLETAS - CALLE DEL ALCALDE GARRIDO JUARISTI 13,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,CALLE ALCALDE GARRIDO JUARISTI 4
528620,SITUADO_APARCABICICLETAS - Colegio Santo Angel,14,MORATALAZ,145,FONTARRON,OPERATIVO,CALLE ARROYO FONTARRON 201
528623,SITUADO_APARCABICICLETAS -AVENIDA DE MORATALAZ 51,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,AVENIDA MORATALAZ 51
528624,SITUADO_APARCABICICLETAS - CALLE DEL ARROYO DE LA MEDIA LEGUA 51,14,MORATALAZ,144,MEDIA LEGUA,OPERATIVO,CALLE ARROYO DE LA MEDIA LEGUA 51
528625,SITUADO_APARCABICICLETAS - CALLE DE LA ENCOMIENDA DE PALACIOS 239,14,MORATALAZ,141,PAVONES,OPERATIVO,CALLE ENCOMIENDA DE PALACIOS 239
528819,SITUADO APARCABICICLETAS - CALLE BAHIA DE POLLENSA 5,21,BARAJAS,215,CORRALEJOS,OPERATIVO,CALLE BAHIA DE POLLENSA 5
528822,SITUADO APARCABICICLETAS - CALLE ANGEL LUIS DE LA HERRAN 35,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,CALLE ANGEL LUIS DE LA HERRAN 35
528824,SITUADO APARCABICICLETAS - CALLE SAMANIEGO 12,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,CALLE SAMANIEGO 12
528826,SITUADO APARCABICICLETAS - CALLE AURORA REDONDO 4,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE AURORA REDONDO 4
528827,SITUADO APARCABICICLETAS - CALLE IQUITOS 20,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,CALLE IQUITOS 20
528828,SITUADO APARCABICICLETAS - CALLE TORRE ARIAS 7,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,CALLE TORRE ARIAS 7
528829,SITUADO APARCABICICLETAS - CALLE ALCALA 629,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,CALLE ALCALA 629
528830,SITUADO APARCABICICLETAS - CALLE TELEMACO 11,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,CALLE TELEMACO 11
528831,SITUADO APARCABICICLETAS - CALLE JUAN IGNACIO LUCA DE TENA 23,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,CALLE JUAN IGNACIO LUCA DE TENA 23
528832,SITUADO APARCABICICLETAS - CALLE TELEMACO 7,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,CALLE TELEMACO 7
528833,SITUADO APARCABICICLETAS - AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 89,20,SAN BLAS-CANILLEJAS,203,AMPOSTA,OPERATIVO,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 89
528834,SITUADO APARCABICICLETAS - CALLE ONCE 7,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,CALLE ONCE 7
528835,SITUADO APARCABICICLETAS - AVENIDA GUADALAJARA 18,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,AVENIDA GUADALAJARA 18
528836,SITUADO APARCABICICLETAS - CALLE NORAY 11,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,CALLE NORAY 11
528837,SITUADO APARCABICICLETAS - CALLE MARTINEZ VILLERGAS 49,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,CALLE MARTINEZ VILLERGAS 49
528838,SITUADO APARCABICICLETAS - AVENIDA MANOTERAS 49,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA MANOTERAS 49
528839,SITUADO APARCABICICLETAS - CALLE EL PROVENCIO 20,16,HORTALEZA,163,CANILLAS,OPERATIVO,CALLE EL PROVENCIO 20
528840,SITUADO APARCABICICLETAS - CALLE CORBETA 12,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,CALLE CORBETA 12
528841,SITUADO APARCABICICLETAS - CARRETERA ESTACION DE HORTALEZA 11,16,HORTALEZA,165,APOSTOL SANTIAGO,OPERATIVO,CARRETERA ESTACION DE HORTALEZA 11
528842,SITUADO APARCABICICLETAS - AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 14,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 14
528843,SITUADO APARCABICICLETAS - CALLE MANZANAR 12,16,HORTALEZA,163,CANILLAS,OPERATIVO,CALLE MANZANAR 12
528844,SITUADO APARCABICICLETAS - PLAZA NUESTRA SEÑORA DEL TRANSITO 12,16,HORTALEZA,163,CANILLAS,OPERATIVO,PLAZA NUESTRA SEÑORA DEL TRANSITO 12
528845,SITUADO APARCABICICLETAS - CALLE AMARA 4,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,CALLE AMARA 4
528847,SITUADO APARCABICICLETAS - CALLE MONOVAR 19,16,HORTALEZA,165,APOSTOL SANTIAGO,OPERATIVO,CALLE MONOVAR 19
528848,SITUADO APARCABICICLETAS - CALLE AGUSTIN CALVO 8 A,16,HORTALEZA,163,CANILLAS,OPERATIVO,CALLE AGUSTIN CALVO 
528849,SITUADO APARCABICICLETAS - CALLE PALERMO 48,16,HORTALEZA,163,CANILLAS,OPERATIVO,CALLE PALERMO 48
528850,SITUADO APARCABICICLETAS - CALLE INFANTA CATALINA MICAELA 37,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE INFANTA CATALINA MICAELA 37
529108,SITUADO APARCABICICLETAS - CALLE EMMA PENELLA 18,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE EMMA PENELLA 18
529109,SITUADO APARCABICICLETAS - CALLE EMMA PENELLA 2,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE EMMA PENELLA 2
529110,SITUADO APARCABICICLETAS - CALLE JUAN DANIEL FULLAONDO 16 B,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE JUAN DANIEL FULLAONDO 16 B
529111,SITUADO APARCABICICLETAS - CAMINO VALDEHIGUERA 24,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CAMINO VALDEHIGUERA 24
529112,SITUADO APARCABICICLETAS - AVENIDA NICETO ALCALA ZAMORA 43,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA NICETO ALCALA ZAMORA 43
529113,SITUADO APARCABICICLETAS - CALLE PRINCIPE CARLOS 36,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,CALLE PRINCIPE CARLOS 36
529114,SITUADO APARCABICICLETAS - AVENIDA MANOTERAS 46,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,AVENIDA MANOTERAS 46
529115,SITUADO APARCABICICLETAS - AVENIDA SAN LUIS 148,15,CIUDAD LINEAL,159,COSTILLARES,OPERATIVO,AVENIDA SAN LUIS 148
529116,SITUADO APARCABICICLETAS - CALLE PURCHENA 22,16,HORTALEZA,165,APOSTOL SANTIAGO,OPERATIVO,CALLE PURCHENA 22
529117,SITUADO APARCABICICLETAS - CALLE SOMONTIN 26,16,HORTALEZA,165,APOSTOL SANTIAGO,OPERATIVO,CALLE SOMONTIN 26
529118,SITUADO APARCABICICLETAS - CALLE ABIZANDA 68,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,CALLE ABIZANDA 68
529119,SITUADO APARCABICICLETAS - CALLE MAR DE ARAL 1,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,CALLE MAR DE ARAL 1
529120,SITUADO APARCABICICLETAS - CALLE MAR MENOR 25,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,CALLE MAR MENOR 25
529121,SITUADO APARCABICICLETAS - CALLE MAR AMARILLO 12,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,CALLE MAR AMARILLO 12
529122,SITUADO APARCABICICLETAS - CALLE AREQUIPA 1,16,HORTALEZA,163,CANILLAS,OPERATIVO,CALLE AREQUIPA 1
529123,SITUADO APARCABICICLETAS - CALLE JAVIER DEL QUINTO 12,16,HORTALEZA,163,CANILLAS,OPERATIVO,CALLE JAVIER DEL QUINTO 12
529124,SITUADO APARCABICICLETAS - CALLE TORQUEMADA 5,16,HORTALEZA,163,CANILLAS,OPERATIVO,CALLE TORQUEMADA 5
529125,SITUADO APARCABICICLETAS - CALLE AYACUCHO 30,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,CALLE AYACUCHO 30
529126,SITUADO APARCABICICLETAS - CALLE LAS PEDROÑERAS 39,16,HORTALEZA,163,CANILLAS,OPERATIVO,CALLE LAS PEDROÑERAS 39
529127,SITUADO APARCABICICLETAS - CALLE AGUSTIN DE ITURBIDE 1,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,CALLE AGUSTIN DE ITURBIDE 1
529128,SITUADO APARCABICICLETAS - CALLE RICARDO SAN JUAN 2,16,HORTALEZA,163,CANILLAS,OPERATIVO,CALLE RICARDO SAN JUAN 2
529129,SITUADO APARCABICICLETAS - CARRETERA CANILLAS 1,16,HORTALEZA,163,CANILLAS,OPERATIVO,CARRETERA CANILLAS 1
529130,SITUADO APARCABICICLETAS - CALLE JAZMIN 15,15,CIUDAD LINEAL,159,COSTILLARES,OPERATIVO,CALLE JAZMIN 15
529131,SITUADO APARCABICICLETAS - CALLE SOMONTIN 59,16,HORTALEZA,165,APOSTOL SANTIAGO,OPERATIVO,CALLE SOMONTIN 59
529132,SITUADO APARCABICICLETAS - CALLE ROSA DE CASTRO 17,16,HORTALEZA,163,CANILLAS,OPERATIVO,CALLE ROSA DE CASTRO 17
529133,SITUADO APARCABICICLETAS - CALLE PEONIAS 2,16,HORTALEZA,161,PALOMAS,OPERATIVO,CALLE PEONIAS 2
529134,SITUADO APARCABICICLETAS - AVENIDA PARTENON 5,21,BARAJAS,215,CORRALEJOS,OPERATIVO,AVENIDA PARTENON 5
529135,SITUADO APARCABICICLETAS - AVENIDA SEPTIMA 41,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,AVENIDA SEPTIMA 41
529136,SITUADO APARCABICICLETAS - AVENIDA SEXTA 6,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,AVENIDA SEXTA 6
529137,SITUADO APARCABICICLETAS - CALLE PIRRA 14,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,CALLE PIRRA 14
529138,SITUADO APARCABICICLETAS - CALLE ARCAUTE 4,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,CALLE ARCAUTE 4
529139,SITUADO APARCABICICLETAS - CALLE NAVARIDAS 7,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,CALLE NAVARIDAS 7
529140,SITUADO APARCABICICLETAS - CALLE BALANDRO 1,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,CALLE BALANDRO 1
529141,SITUADO APARCABICICLETAS - CALLE MEDINA DE POMAR 12,21,BARAJAS,212,AEROPUERTO,OPERATIVO,CALLE MEDINA DE POMAR 12
529143,SITUADO APARCABICICLETAS - CALLE BERGANTIN 11,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,CALLE BERGANTIN 11
529144,SITUADO APARCABICICLETAS - CALLE GALEON 27,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,CALLE GALEON 27
529145,SITUADO APARCABICICLETAS - CALLE SAN SEVERO 18,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,CALLE SAN SEVERO 18
529146,SITUADO APARCABICICLETAS - AVENIDA LOGROÑO 70,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,AVENIDA LOGROÑO 70
529147,SITUADO APARCABICICLETAS - CALLE TIMON 20,21,BARAJAS,214,TIMON,OPERATIVO,CALLE TIMON 20
